CombID	SenID	merge_tag	W1_tag	W2_tag	W1	W2	pred
5218	7501	NP	n	NN	red jacket	beer	independent
5219	7501	NP	n	NN	red jacket	jacket	disjoint
5220	7501	NP	n	NN	red jacket	person	independent
5221	7501	NP	n	NN	white t-shirt	beer	independent
5222	7501	NP	n	NN	white t-shirt	jacket	disjoint
5223	7501	NP	n	NN	white t-shirt	person	independent
5224	7501	NP	n	n	white t-shirt	red jacket	disjoint
5225	7501	VP	VBG	VBG	holding	wearing	synonym
5226	7501	VP	VBG	VBG	wearing	holding	synonym
5227	7501	phrasal	(s:ng\np)\(s:ng\np)	JJ	in a white t-shirt	red	independent
5228	7501	phrasal	JJ	JJ	white	red	disjoint
5229	7533	NP	NN	NN	child	boy	synonym
5230	7533	NP	NN	NN	child	hose	disjoint
5231	7533	NP	NN	NN	child	man	disjoint
5232	7533	NP	NN	NN	family	boy	independent
5233	7533	NP	NN	NN	family	hose	disjoint
5234	7533	NP	NN	NN	family	man	independent
5235	7533	NP	NN	NN	rest	boy	disjoint
5236	7533	NP	NN	NN	rest	hose	disjoint
5237	7533	NP	NN	NN	rest	man	disjoint
5238	7533	NP	NN	NN	water	boy	disjoint
5239	7533	NP	NN	NN	water	hose	independent
5240	7533	NP	NN	NN	water	man	disjoint
5241	7533	NP	NNS	NN	outdoors	boy	disjoint
5242	7533	NP	NNS	NN	outdoors	hose	independent
5243	7533	NP	NNS	NN	outdoors	man	disjoint
5244	7533	NP	n	NN	rest of his family	boy	independent
5245	7533	NP	n	NN	rest of his family	hose	disjoint
5246	7533	NP	n	NN	rest of his family	man	independent
5247	7533	VP	VBG	VBG	playing	holding	disjoint
5248	7533	VP	VBG	VBG	playing	watching	disjoint
5249	7533	VP	VBG	VBG	spouting	holding	disjoint
5250	7533	VP	VBG	VBG	spouting	watching	disjoint
5251	7533	VP	VBG	VBG	watching	holding	disjoint
5252	7541	NP	NN	NN	ball	football	synonym
5253	7541	NP	NN	NN	ball	official	independent
5254	7541	NP	NN	NN	ball	player	forwardentailment
5255	7541	NP	NN	n	ball	football player	forwardentailment
5256	7541	NP	NN	n	ball	official carrying a football	forwardentailment
5257	7541	NP	NN	NN	football	official	independent
5258	7541	NP	NN	NN	football	player	forwardentailment
5259	7541	NP	NN	n	football	football player	synonym
5260	7541	NP	NN	n	football	official carrying a football	independent
5261	7541	NP	NN	NN	jersey	football	disjoint
5262	7541	NP	NN	NN	jersey	official	independent
5263	7541	NP	NN	NN	jersey	player	independent
5264	7541	NP	NN	n	jersey	football player	independent
5265	7541	NP	NN	n	jersey	official carrying a football	independent
5266	7541	NP	NN	NN	player	football	reverseentailment
5267	7541	NP	NN	NN	player	official	disjoint
5268	7541	NP	NN	n	player	football player	reverseentailment
5269	7541	NP	NN	n	player	official carrying a football	disjoint
5270	7541	NP	NN	NN	touchdown	football	independent
5271	7541	NP	NN	NN	touchdown	official	forwardentailment
5272	7541	NP	NN	NN	touchdown	player	disjoint
5273	7541	NP	NN	n	touchdown	football player	disjoint
5274	7541	NP	NN	n	touchdown	official carrying a football	disjoint
5275	7541	NP	n	NN	ball for a touchdown	football	independent
5276	7541	NP	n	NN	ball for a touchdown	official	forwardentailment
5277	7541	NP	n	NN	ball for a touchdown	player	forwardentailment
5278	7541	NP	n	n	ball for a touchdown	football player	independent
5279	7541	NP	n	n	ball for a touchdown	official carrying a football	independent
5280	7541	VP	VBG	VBG	running	carrying	disjoint
5281	7544	NP	NN	NN	football	ball	synonym
5282	7544	NP	NN	NN	football	jersey	independent
5283	7544	NP	NN	NN	football	player	forwardentailment
5284	7544	NP	NN	NN	football	touchdown	independent
5285	7544	NP	NN	n	football	ball for a touchdown	independent
5286	7544	NP	NN	n	football	purple jersey	independent
5287	7544	NP	NN	NN	past	ball	disjoint
5288	7544	NP	NN	NN	past	football	disjoint
5289	7544	NP	NN	NN	past	jersey	disjoint
5290	7544	NP	NN	NN	past	player	disjoint
5291	7544	NP	NN	NN	past	touchdown	disjoint
5292	7544	NP	NN	n	past	ball for a touchdown	disjoint
5293	7544	NP	NN	n	past	purple jersey	disjoint
5294	7544	NP	NN	NN	player	ball	reverseentailment
5295	7544	NP	NN	NN	player	football	reverseentailment
5296	7544	NP	NN	NN	player	jersey	independent
5297	7544	NP	NN	NN	player	touchdown	disjoint
5298	7544	NP	NN	n	player	ball for a touchdown	reverseentailment
5299	7544	NP	NN	n	player	purple jersey	independent
5300	7544	NP	NN	NN	rolling	ball	reverseentailment
5301	7544	NP	NN	NN	rolling	football	independent
5302	7544	NP	NN	NN	rolling	jersey	independent
5303	7544	NP	NN	NN	rolling	player	disjoint
5304	7544	NP	NN	NN	rolling	touchdown	disjoint
5305	7544	NP	NN	n	rolling	ball for a touchdown	independent
5306	7544	NP	NN	n	rolling	purple jersey	independent
5307	7544	NP	n	NN	football player	ball	reverseentailment
5308	7544	NP	n	NN	football player	football	synonym
5309	7544	NP	n	NN	football player	jersey	independent
5310	7544	NP	n	NN	football player	player	synonym
5311	7544	NP	n	NN	football player	touchdown	independent
5312	7544	NP	n	n	football player	ball for a touchdown	reverseentailment
5313	7544	NP	n	n	football player	purple jersey	independent
5314	7544	NP	n	NN	past a rolling football	ball	disjoint
5315	7544	NP	n	NN	past a rolling football	football	independent
5316	7544	NP	n	NN	past a rolling football	jersey	independent
5317	7544	NP	n	NN	past a rolling football	player	disjoint
5318	7544	NP	n	NN	past a rolling football	touchdown	disjoint
5319	7544	NP	n	n	past a rolling football	ball for a touchdown	disjoint
5320	7544	NP	n	n	past a rolling football	purple jersey	independent
5321	7544	NP	n	NN	rolling football	ball	reverseentailment
5322	7544	NP	n	NN	rolling football	football	forwardentailment
5323	7544	NP	n	NN	rolling football	jersey	independent
5324	7544	NP	n	NN	rolling football	player	forwardentailment
5325	7544	NP	n	NN	rolling football	touchdown	disjoint
5326	7544	NP	n	n	rolling football	ball for a touchdown	synonym
5327	7544	NP	n	n	rolling football	purple jersey	independent
5328	7544	VP	VBG	VBG	carrying	running	disjoint
5329	7544	phrasal	JJ	JJ	official	purple	disjoint
5330	7546	NP	NN	NN	air	blue	independent
5331	7546	NP	NN	NN	air	girl	disjoint
5332	7546	NP	NN	NN	air	leotard	disjoint
5333	7546	NP	NN	n	air	leotard colored in blue	disjoint
5334	7546	NP	NN	NN	girl	air	disjoint
5335	7546	NP	NN	NN	girl	blue	independent
5336	7546	NP	NN	NN	girl	leotard	disjoint
5337	7546	NP	NN	n	girl	leotard colored in blue	disjoint
5338	7546	NP	NN	NN	leotard	air	disjoint
5339	7546	NP	NN	NN	leotard	blue	disjoint
5340	7546	NP	NN	NN	leotard	girl	disjoint
5341	7546	NP	NN	n	leotard	leotard colored in blue	disjoint
5342	7546	NP	n	NN	blue leotard	air	disjoint
5343	7546	NP	n	NN	blue leotard	blue	independent
5344	7546	NP	n	NN	blue leotard	girl	disjoint
5345	7546	NP	n	NN	blue leotard	leotard	disjoint
5346	7546	NP	n	n	blue leotard	leotard colored in blue	forwardentailment
5347	7546	VP	VBG	VBN	jumping	colored	disjoint
5348	7546	phrasal	JJ	(s:pss\np)\(s:pss\np)	blue	in blue	synonym
5349	7546	phrasal	JJ	JJ	blue	young	disjoint
5350	7546	phrasal	JJ	pp	blue	in the air	independent
5351	7546	phrasal	JJ	(s:pss\np)\(s:pss\np)	young	in blue	disjoint
5352	7546	phrasal	JJ	pp	young	in the air	disjoint
5353	7546	phrasal	pp	(s:pss\np)\(s:pss\np)	in the air	in blue	independent
5354	7546	phrasal	pp	JJ	in the air	young	disjoint
5355	7548	NP	NN	NN	air	blue	independent
5356	7548	NP	NN	NN	air	girl	disjoint
5357	7548	NP	NN	n	air	girl in blue	disjoint
5358	7548	NP	NN	n	air	young girl in blue	disjoint
5359	7548	NP	NN	NN	blue	air	independent
5360	7548	NP	NN	NN	blue	girl	independent
5361	7548	NP	NN	n	blue	girl in blue	independent
5362	7548	NP	NN	n	blue	young girl in blue	independent
5363	7548	NP	NN	NN	girl	air	disjoint
5364	7548	NP	NN	NN	girl	blue	independent
5365	7548	NP	NN	n	girl	girl in blue	synonym
5366	7548	NP	NN	n	girl	young girl in blue	synonym
5367	7548	NP	n	NN	girl in blue	air	independent
5368	7548	NP	n	NN	girl in blue	blue	synonym
5369	7548	NP	n	NN	girl in blue	girl	synonym
5370	7548	NP	n	n	girl in blue	young girl in blue	synonym
5371	7548	NP	n	NN	young girl in blue	air	independent
5372	7548	NP	n	NN	young girl in blue	blue	synonym
5373	7548	NP	n	NN	young girl in blue	girl	synonym
5374	7548	NP	n	n	young girl in blue	girl in blue	synonym
5375	7548	phrasal	JJ	pp	young	in the air	disjoint
5376	7548	phrasal	pp	JJ	in the air	young	disjoint
5377	7582	NP	NN	NN	bunch	rugby	disjoint
5378	7582	NP	NN	NNS	bunch	men	independent
5379	7582	NP	NN	NN	field	rugby	independent
5380	7582	NP	NN	NNS	field	men	disjoint
5381	7582	NP	NN	NN	mud	rugby	disjoint
5382	7582	NP	NN	NNS	mud	men	disjoint
5383	7582	NP	NN	NNS	rugby	men	independent
5384	7582	NP	NNS	NN	men	rugby	independent
5385	7582	NP	n	NN	bunch of men	rugby	independent
5386	7582	NP	n	NNS	bunch of men	men	synonym
5387	7582	NP	n	NN	rugby on a field	rugby	synonym
5388	7582	NP	n	NNS	rugby on a field	men	independent
5389	7590	NP	NN	NN	bike	accident	disjoint
5390	7590	NP	NN	NN	bike	rider	independent
5391	7590	NP	NN	n	bike	bike rider	synonym
5392	7590	NP	NN	NN	motocross	accident	disjoint
5393	7590	NP	NN	NN	motocross	bike	forwardentailment
5394	7590	NP	NN	NN	motocross	rider	independent
5395	7590	NP	NN	n	motocross	bike rider	forwardentailment
5396	7590	NP	NN	NN	person	accident	independent
5397	7590	NP	NN	NN	person	bike	independent
5398	7590	NP	NN	NN	person	rider	reverseentailment
5399	7590	NP	NN	n	person	bike rider	reverseentailment
5400	7590	NP	NN	NN	racing	accident	disjoint
5401	7590	NP	NN	NN	racing	bike	forwardentailment
5402	7590	NP	NN	NN	racing	rider	independent
5403	7590	NP	NN	n	racing	bike rider	disjoint
5404	7590	NP	NN	NN	side	accident	disjoint
5405	7590	NP	NN	NN	side	bike	disjoint
5406	7590	NP	NN	NN	side	rider	disjoint
5407	7590	NP	NN	n	side	bike rider	disjoint
5408	7590	VP	VBG	VBG	lying	looking	disjoint
5409	7590	VP	VBN	VBG	designed	looking	forwardentailment
5410	7649	NP	NN	NN	boy	grass	disjoint
5411	7649	NP	NN	NN	boy	soccer	independent
5412	7649	NP	NN	NN	boy	strip	disjoint
5413	7649	NP	NN	n	boy	green soccer strip	disjoint
5414	7649	NP	NN	n	boy	little boy	synonym
5415	7649	NP	NN	NN	grass	boy	disjoint
5416	7649	NP	NN	NN	grass	soccer	reverseentailment
5417	7649	NP	NN	NN	grass	strip	disjoint
5418	7649	NP	NN	n	grass	green soccer strip	reverseentailment
5419	7649	NP	NN	n	grass	little boy	disjoint
5420	7649	NP	NN	NN	soccer	boy	independent
5421	7649	NP	NN	NN	soccer	grass	forwardentailment
5422	7649	NP	NN	NN	soccer	strip	disjoint
5423	7649	NP	NN	n	soccer	green soccer strip	synonym
5424	7649	NP	NN	n	soccer	little boy	independent
5425	7649	NP	NN	NN	strip	boy	disjoint
5426	7649	NP	NN	NN	strip	grass	disjoint
5427	7649	NP	NN	NN	strip	soccer	disjoint
5428	7649	NP	NN	n	strip	green soccer strip	synonym
5429	7649	NP	NN	n	strip	little boy	disjoint
5430	7649	NP	n	NN	green soccer strip	boy	disjoint
5431	7649	NP	n	NN	green soccer strip	grass	forwardentailment
5432	7649	NP	n	NN	green soccer strip	soccer	independent
5433	7649	NP	n	NN	green soccer strip	strip	synonym
5434	7649	NP	n	n	green soccer strip	little boy	disjoint
5435	7649	VP	VBG	VBG	running	wearing	disjoint
5436	7649	VP	VBG	VBG	wearing	running	disjoint
5437	7649	phrasal	(s:ng\np)\(s:ng\np)	JJ	on the grass	green	independent
5438	7649	phrasal	(s:ng\np)\(s:ng\np)	JJ	on the grass	little	independent
5439	7649	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	green	on the grass	independent
5440	7649	phrasal	JJ	JJ	green	little	disjoint
5441	7649	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	little	on the grass	independent
5442	7649	phrasal	JJ	JJ	little	green	disjoint
5443	7667	NP	NN	NN	beach	edge	independent
5444	7667	NP	NN	NN	beach	handstand	disjoint
5445	7667	NP	NN	NN	beach	man	disjoint
5446	7667	NP	NN	NN	beach	sand	independent
5447	7667	NP	NN	NN	beach	water	disjoint
5448	7667	NP	NN	n	beach	edge of the water	independent
5449	7667	NP	NN	n	beach	wet sand	independent
5450	7667	NP	NN	NN	edge	beach	independent
5451	7667	NP	NN	NN	edge	handstand	independent
5452	7667	NP	NN	NN	edge	man	disjoint
5453	7667	NP	NN	NN	edge	sand	reverseentailment
5454	7667	NP	NN	NN	edge	water	disjoint
5455	7667	NP	NN	n	edge	edge of the water	synonym
5456	7667	NP	NN	n	edge	wet sand	reverseentailment
5457	7667	NP	NN	NN	handstand	beach	disjoint
5458	7667	NP	NN	NN	handstand	edge	independent
5459	7667	NP	NN	NN	handstand	man	disjoint
5460	7667	NP	NN	NN	handstand	sand	disjoint
5461	7667	NP	NN	NN	handstand	water	independent
5462	7667	NP	NN	n	handstand	edge of the water	independent
5463	7667	NP	NN	n	handstand	wet sand	disjoint
5464	7667	NP	NN	NN	man	beach	disjoint
5465	7667	NP	NN	NN	man	edge	disjoint
5466	7667	NP	NN	NN	man	handstand	disjoint
5467	7667	NP	NN	NN	man	sand	disjoint
5468	7667	NP	NN	NN	man	water	disjoint
5469	7667	NP	NN	n	man	edge of the water	disjoint
5470	7667	NP	NN	n	man	wet sand	disjoint
5471	7667	NP	NN	NN	sand	beach	synonym
5472	7667	NP	NN	NN	sand	edge	forwardentailment
5473	7667	NP	NN	NN	sand	handstand	disjoint
5474	7667	NP	NN	NN	sand	man	disjoint
5475	7667	NP	NN	NN	sand	water	disjoint
5476	7667	NP	NN	n	sand	edge of the water	disjoint
5477	7667	NP	NN	n	sand	wet sand	synonym
5478	7667	NP	NN	NN	water	beach	disjoint
5479	7667	NP	NN	NN	water	edge	disjoint
5480	7667	NP	NN	NN	water	handstand	disjoint
5481	7667	NP	NN	NN	water	man	disjoint
5482	7667	NP	NN	NN	water	sand	disjoint
5483	7667	NP	NN	n	water	edge of the water	independent
5484	7667	NP	NN	n	water	wet sand	disjoint
5485	7667	NP	n	NN	edge of the water	beach	disjoint
5486	7667	NP	n	NN	edge of the water	edge	synonym
5487	7667	NP	n	NN	edge of the water	handstand	disjoint
5488	7667	NP	n	NN	edge of the water	man	disjoint
5489	7667	NP	n	NN	edge of the water	sand	disjoint
5490	7667	NP	n	NN	edge of the water	water	independent
5491	7667	NP	n	n	edge of the water	wet sand	disjoint
5492	7667	NP	n	NN	man at the beach	beach	disjoint
5493	7667	NP	n	NN	man at the beach	edge	disjoint
5494	7667	NP	n	NN	man at the beach	handstand	disjoint
5495	7667	NP	n	NN	man at the beach	man	disjoint
5496	7667	NP	n	NN	man at the beach	sand	disjoint
5497	7667	NP	n	NN	man at the beach	water	disjoint
5498	7667	NP	n	n	man at the beach	edge of the water	disjoint
5499	7667	NP	n	n	man at the beach	wet sand	disjoint
5500	7667	NP	n	NN	wet sand	beach	independent
5501	7667	NP	n	NN	wet sand	edge	forwardentailment
5502	7667	NP	n	NN	wet sand	handstand	disjoint
5503	7667	NP	n	NN	wet sand	man	disjoint
5504	7667	NP	n	NN	wet sand	sand	synonym
5505	7667	NP	n	NN	wet sand	water	disjoint
5506	7667	NP	n	n	wet sand	edge of the water	disjoint
5507	7667	phrasal	JJ	(s:ng\np)\(s:ng\np)	wet	at the beach	independent
5508	7677	NP	NN	NN	boy	mother	disjoint
5509	7677	NP	NN	NN	boy	park	disjoint
5510	7677	NP	NN	n	boy	young boy	synonym
5511	7677	NP	NN	NN	mother	boy	disjoint
5512	7677	NP	NN	NN	mother	park	disjoint
5513	7677	NP	NN	n	mother	young boy	disjoint
5514	7677	NP	NN	NN	park	boy	disjoint
5515	7677	NP	NN	NN	park	mother	disjoint
5516	7677	NP	NN	n	park	young boy	disjoint
5517	7677	NP	n	NN	young mother	boy	disjoint
5518	7677	NP	n	NN	young mother	mother	synonym
5519	7677	NP	n	NN	young mother	park	disjoint
5520	7677	NP	n	n	young mother	young boy	disjoint
5521	7677	phrasal	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	in the park	with his mother	independent
5522	7677	phrasal	(s:ng\np)\(s:ng\np)	JJ	in the park	young	disjoint
5523	7677	phrasal	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	with her boy	in the park	independent
5524	7677	phrasal	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	with her boy	with his mother	disjoint
5525	7677	phrasal	(s:ng\np)\(s:ng\np)	JJ	with her boy	young	independent
5526	7677	phrasal	JJ	(s:ng\np)\(s:ng\np)	young	in the park	disjoint
5527	7677	phrasal	JJ	(s:ng\np)\(s:ng\np)	young	with his mother	independent
5528	7718	NP	NN	NN	dog	man	disjoint
5529	7718	NP	NN	NN	dog	mouth	independent
5530	7718	NP	NN	NN	dog	soaker	disjoint
5531	7718	NP	NN	NN	dog	super	independent
5532	7718	NP	NN	n	dog	mouth of a dog	independent
5533	7718	NP	NN	n	dog	super soaker	disjoint
5534	7718	NP	NN	NN	man	dog	disjoint
5535	7718	NP	NN	NN	man	mouth	independent
5536	7718	NP	NN	NN	man	soaker	disjoint
5537	7718	NP	NN	NN	man	super	independent
5538	7718	NP	NN	n	man	mouth of a dog	independent
5539	7718	NP	NN	n	man	super soaker	disjoint
5540	7718	NP	NN	NN	mouth	dog	independent
5541	7718	NP	NN	NN	mouth	man	independent
5542	7718	NP	NN	NN	mouth	soaker	disjoint
5543	7718	NP	NN	NN	mouth	super	disjoint
5544	7718	NP	NN	n	mouth	mouth of a dog	independent
5545	7718	NP	NN	n	mouth	super soaker	disjoint
5546	7718	NP	NN	NN	soaker	dog	disjoint
5547	7718	NP	NN	NN	soaker	man	disjoint
5548	7718	NP	NN	NN	soaker	mouth	disjoint
5549	7718	NP	NN	NN	soaker	super	independent
5550	7718	NP	NN	n	soaker	mouth of a dog	disjoint
5551	7718	NP	NN	n	soaker	super soaker	reverseentailment
5552	7718	NP	NN	NN	super	dog	independent
5553	7718	NP	NN	NN	super	man	independent
5554	7718	NP	NN	NN	super	mouth	disjoint
5555	7718	NP	NN	NN	super	soaker	disjoint
5556	7718	NP	NN	n	super	mouth of a dog	independent
5557	7718	NP	NN	n	super	super soaker	independent
5558	7718	NP	n	NN	mouth of a dog	dog	independent
5559	7718	NP	n	NN	mouth of a dog	man	disjoint
5560	7718	NP	n	NN	mouth of a dog	mouth	independent
5561	7718	NP	n	NN	mouth of a dog	soaker	disjoint
5562	7718	NP	n	NN	mouth of a dog	super	independent
5563	7718	NP	n	n	mouth of a dog	super soaker	independent
5564	7718	NP	n	NN	super soaker	dog	disjoint
5565	7718	NP	n	NN	super soaker	man	disjoint
5566	7718	NP	n	NN	super soaker	mouth	disjoint
5567	7718	NP	n	NN	super soaker	soaker	forwardentailment
5568	7718	NP	n	NN	super soaker	super	independent
5569	7718	NP	n	n	super soaker	mouth of a dog	disjoint
5570	7720	NP	NN	NN	dog	gun	disjoint
5571	7720	NP	NN	NN	dog	man	disjoint
5572	7720	NP	NN	NN	dog	mouth	independent
5573	7720	NP	NN	NN	dog	squirt	disjoint
5574	7720	NP	NN	NN	dog	water	independent
5575	7720	NP	NN	n	dog	squirt gun	disjoint
5576	7720	NP	NN	NN	man	dog	disjoint
5577	7720	NP	NN	NN	man	gun	independent
5578	7720	NP	NN	NN	man	mouth	independent
5579	7720	NP	NN	NN	man	squirt	disjoint
5580	7720	NP	NN	NN	man	water	disjoint
5581	7720	NP	NN	n	man	squirt gun	independent
5582	7720	NP	NN	NN	mouth	dog	independent
5583	7720	NP	NN	NN	mouth	gun	disjoint
5584	7720	NP	NN	NN	mouth	man	independent
5585	7720	NP	NN	NN	mouth	squirt	disjoint
5586	7720	NP	NN	NN	mouth	water	independent
5587	7720	NP	NN	n	mouth	squirt gun	disjoint
5588	7720	NP	NN	NN	soaker	dog	disjoint
5589	7720	NP	NN	NN	soaker	gun	disjoint
5590	7720	NP	NN	NN	soaker	man	disjoint
5591	7720	NP	NN	NN	soaker	mouth	disjoint
5592	7720	NP	NN	NN	soaker	squirt	disjoint
5593	7720	NP	NN	NN	soaker	water	independent
5594	7720	NP	NN	n	soaker	squirt gun	disjoint
5595	7720	NP	NN	NN	super	dog	independent
5596	7720	NP	NN	NN	super	gun	independent
5597	7720	NP	NN	NN	super	man	independent
5598	7720	NP	NN	NN	super	mouth	disjoint
5599	7720	NP	NN	NN	super	squirt	independent
5600	7720	NP	NN	NN	super	water	disjoint
5601	7720	NP	NN	n	super	squirt gun	independent
5602	7720	NP	n	NN	mouth of a dog	dog	independent
5603	7720	NP	n	NN	mouth of a dog	gun	disjoint
5604	7720	NP	n	NN	mouth of a dog	man	disjoint
5605	7720	NP	n	NN	mouth of a dog	mouth	independent
5606	7720	NP	n	NN	mouth of a dog	squirt	disjoint
5607	7720	NP	n	NN	mouth of a dog	water	independent
5608	7720	NP	n	n	mouth of a dog	squirt gun	independent
5609	7720	NP	n	NN	super soaker	dog	disjoint
5610	7720	NP	n	NN	super soaker	gun	disjoint
5611	7720	NP	n	NN	super soaker	man	disjoint
5612	7720	NP	n	NN	super soaker	mouth	disjoint
5613	7720	NP	n	NN	super soaker	squirt	disjoint
5614	7720	NP	n	NN	super soaker	water	independent
5615	7720	NP	n	n	super soaker	squirt gun	disjoint
5616	7720	VP	VBG	VBG	spraying	squirting	reverseentailment
5617	7726	NP	NN	NN	boy	coat	independent
5618	7726	NP	NN	NN	boy	father	disjoint
5619	7726	NP	NN	NN	boy	umbrella	disjoint
5620	7726	NP	NN	n	boy	blue coat	independent
5621	7726	NP	NN	NN	coat	boy	independent
5622	7726	NP	NN	NN	coat	father	independent
5623	7726	NP	NN	NN	coat	umbrella	disjoint
5624	7726	NP	NN	n	coat	blue coat	reverseentailment
5625	7726	NP	NN	NN	father	boy	disjoint
5626	7726	NP	NN	NN	father	coat	independent
5627	7726	NP	NN	NN	father	umbrella	disjoint
5628	7726	NP	NN	n	father	blue coat	independent
5629	7726	NP	NN	NN	umbrella	boy	disjoint
5630	7726	NP	NN	NN	umbrella	coat	disjoint
5631	7726	NP	NN	NN	umbrella	father	disjoint
5632	7726	NP	NN	n	umbrella	blue coat	disjoint
5633	7726	NP	n	NN	blue coat	boy	independent
5634	7726	NP	n	NN	blue coat	coat	disjoint
5635	7726	NP	n	NN	blue coat	father	independent
5636	7726	NP	n	NN	blue coat	umbrella	disjoint
5637	7726	NP	n	NN	boy under an umbrella	boy	disjoint
5638	7726	NP	n	NN	boy under an umbrella	coat	disjoint
5639	7726	NP	n	NN	boy under an umbrella	father	disjoint
5640	7726	NP	n	NN	boy under an umbrella	umbrella	disjoint
5641	7726	NP	n	n	boy under an umbrella	blue coat	independent
5642	7726	VP	VBG	VBG	being	wearing	reverseentailment
5643	7726	VP	VBG	VBN	being	held	synonym
5644	7726	VP	VBG	VBG	wearing	being	forwardentailment
5645	7726	VP	VBG	VBN	wearing	held	disjoint
5646	7726	VP	VBN	VBG	held	being	forwardentailment
5647	7726	VP	VBN	VBG	held	wearing	forwardentailment
5648	7726	phrasal	JJ	(s:pss\np)\(s:pss\np)	blue	by his father	disjoint
5649	7726	phrasal	JJ	(s:pss\np)\(s:pss\np)	blue	under an umbrella	disjoint
5650	7734	NP	NN	NN	boy	child	forwardentailment
5651	7734	NP	NN	NN	boy	world	disjoint
5652	7734	NP	NN	n	boy	new world	disjoint
5653	7734	NP	NN	NN	coat	child	independent
5654	7734	NP	NN	NN	coat	world	independent
5655	7734	NP	NN	n	coat	new world	independent
5656	7734	NP	NN	NN	father	child	disjoint
5657	7734	NP	NN	NN	father	world	independent
5658	7734	NP	NN	n	father	new world	disjoint
5659	7734	NP	NN	NN	umbrella	child	disjoint
5660	7734	NP	NN	NN	umbrella	world	disjoint
5661	7734	NP	NN	n	umbrella	new world	disjoint
5662	7734	NP	n	NN	blue coat	child	independent
5663	7734	NP	n	NN	blue coat	world	independent
5664	7734	NP	n	n	blue coat	new world	independent
5665	7734	NP	n	NN	boy under an umbrella	child	disjoint
5666	7734	NP	n	NN	boy under an umbrella	world	disjoint
5667	7734	NP	n	n	boy under an umbrella	new world	disjoint
5668	7734	VP	VBG	VBG	being	experiencing	forwardentailment
5669	7734	VP	VBG	VBG	wearing	experiencing	forwardentailment
5670	7734	VP	VBN	VBG	held	experiencing	disjoint
5671	7734	phrasal	JJ	JJ	blue	new	disjoint
5672	7743	NP	NN	NN	beach	dog	disjoint
5673	7743	NP	NN	NN	beach	snowdrift	disjoint
5674	7743	NP	NN	NN	dog	snowdrift	independent
5675	7743	NP	NN	NN	snow	dog	disjoint
5676	7743	NP	NN	NN	snow	snowdrift	independent
5677	7743	NP	n	NN	beach covered by snow	dog	disjoint
5678	7743	NP	n	NN	beach covered by snow	snowdrift	independent
5679	7743	VP	VBG	VBG	playing	walking	disjoint
5680	7743	VP	VBN	VBG	covered	walking	disjoint
5681	7743	phrasal	(s:pss\np)\(s:pss\np)	(s:dcl\np)\(s:dcl\np)	by snow	along a snowdrift	independent
5682	7772	NP	NN	NN	surfer	wave	disjoint
5683	7772	NP	NN	n	surfer	small wave	disjoint
5684	7772	NP	NN	NN	water	surfer	disjoint
5685	7772	NP	NN	NN	water	wave	independent
5686	7772	NP	NN	n	water	small wave	independent
5687	7772	NP	NN	NN	wave	surfer	disjoint
5688	7772	NP	NN	n	wave	small wave	synonym
5689	7772	NP	n	NN	dark green water	surfer	independent
5690	7772	NP	n	NN	dark green water	wave	independent
5691	7772	NP	n	n	dark green water	small wave	independent
5692	7772	phrasal	JJ	JJ	big	small	disjoint
5693	7772	phrasal	JJ	JJ	dark	small	independent
5694	7772	phrasal	JJ	JJ	green	small	independent
5695	7795	NP	NN	NN	left	player	forwardentailment
5696	7795	NP	NN	NN	left	tennis	disjoint
5697	7795	NP	NN	n	left	tennis player	forwardentailment
5698	7795	NP	NN	NN	player	left	disjoint
5699	7795	NP	NN	NN	player	tennis	reverseentailment
5700	7795	NP	NN	n	player	tennis player	reverseentailment
5701	7795	NP	NN	NN	tennis	left	disjoint
5702	7795	NP	NN	NN	tennis	player	independent
5703	7795	NP	NN	n	tennis	tennis player	independent
5704	7795	NP	n	NN	tennis player	left	independent
5705	7795	NP	n	NN	tennis player	player	synonym
5706	7795	NP	n	NN	tennis player	tennis	independent
5707	7795	VP	VBG	VBG	lunging	jumping	forwardentailment
5708	7820	NP	NN	NN	water	stream	independent
5709	7820	NP	NN	NNS	water	dogs	disjoint
5710	7820	NP	NNS	NN	dogs	stream	disjoint
5711	7820	NP	n	NN	Two dogs	stream	disjoint
5712	7820	NP	n	NNS	Two dogs	dogs	synonym
5713	7820	VP	VBG	VBG	looking	playing	disjoint
5714	7820	VP	VBG	VBG	splashing	playing	forwardentailment
5715	7820	phrasal	pp	(s:ng\np)\(s:ng\np)	in the water	in a stream	independent
5716	7877	NP	NN	NN	cowboy	blue	disjoint
5717	7877	NP	NN	NN	cowboy	dirt	disjoint
5718	7877	NP	NN	NN	cowboy	horse	forwardentailment
5719	7877	NP	NN	NN	cowboy	man	forwardentailment
5720	7877	NP	NN	NN	cowboy	road	disjoint
5721	7877	NP	NN	n	cowboy	dirt road	disjoint
5722	7877	NP	NN	n	cowboy	man in blue	forwardentailment
5723	7877	NP	NN	NN	hat	blue	independent
