CombID	SenID	merge_tag	W1_tag	W2_tag	W1	W2	pred
31195	6106	NP	n	n	colored coat	colored coats	synonym
31196	6106	NP	n	n	colored coat	dog in the yard	independent
31197	6106	VP	VBG	VBN	running	colored	disjoint
31198	6106	VP	VBN	VBG	colored	running	disjoint
31199	6106	phrasal	(s:dcl\np)\(s:dcl\np)	(s:dcl\np)\(s:dcl\np)	across the yard	across colored coats	independent
31200	6108	NP	NN	NN	dog	coat	independent
31201	6108	NP	NN	NN	dog	yard	independent
31202	6108	NP	NN	n	dog	colored coat	independent
31203	6108	NP	NNS	NN	leaves	coat	independent
31204	6108	NP	NNS	NN	leaves	dog	independent
31205	6108	NP	NNS	NN	leaves	yard	independent
31206	6108	NP	NNS	n	leaves	colored coat	independent
31207	6108	NP	n	NN	brown and black dog	coat	independent
31208	6108	NP	n	NN	brown and black dog	dog	forwardentailment
31209	6108	NP	n	NN	brown and black dog	yard	independent
31210	6108	NP	n	n	brown and black dog	colored coat	independent
31211	6108	phrasal	(s:dcl\np)\(s:dcl\np)	(s:ng\np)\(s:ng\np)	through the leaves	across the yard	disjoint
31212	6108	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	through the leaves	colored	independent
31213	6108	phrasal	JJ	(s:ng\np)\(s:ng\np)	black	across the yard	disjoint
31214	6108	phrasal	JJ	JJ	black	colored	disjoint
31215	6108	phrasal	JJ	(s:ng\np)\(s:ng\np)	brown	across the yard	independent
31216	6108	phrasal	JJ	JJ	brown	colored	forwardentailment
31217	6109	NP	NN	NNS	dog	leaves	independent
31218	6109	NP	NN	n	dog	brown and black dog	reverseentailment
31219	6109	NP	NN	NN	yard	dog	independent
31220	6109	NP	NN	NNS	yard	leaves	independent
31221	6109	NP	NN	n	yard	brown and black dog	independent
31222	6109	NP	NNS	NN	coats	dog	independent
31223	6109	NP	NNS	NNS	coats	leaves	independent
31224	6109	NP	NNS	n	coats	brown and black dog	independent
31225	6109	NP	n	NN	colored coats	dog	independent
31226	6109	NP	n	NNS	colored coats	leaves	disjoint
31227	6109	NP	n	n	colored coats	brown and black dog	independent
31228	6109	NP	n	NN	dog in the yard	dog	forwardentailment
31229	6109	NP	n	NNS	dog in the yard	leaves	independent
31230	6109	NP	n	n	dog in the yard	brown and black dog	reverseentailment
31231	6109	VP	VBN	VBG	colored	running	disjoint
31232	6109	phrasal	(s:dcl\np)\(s:dcl\np)	(s:dcl\np)\(s:dcl\np)	across colored coats	through the leaves	disjoint
31233	6109	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across colored coats	black	independent
31234	6109	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across colored coats	brown	independent
31235	6112	NP	NN	NN	coat	dog	independent
31236	6112	NP	NN	NN	coat	man	independent
31237	6112	NP	NN	NNS	coat	leaves	independent
31238	6112	NP	NN	n	coat	black man	independent
31239	6112	NP	NN	n	coat	brown leaves	independent
31240	6112	NP	NN	NN	dog	man	disjoint
31241	6112	NP	NN	NNS	dog	leaves	independent
31242	6112	NP	NN	n	dog	black man	disjoint
31243	6112	NP	NN	n	dog	brown leaves	independent
31244	6112	NP	NN	NN	yard	dog	independent
31245	6112	NP	NN	NN	yard	man	disjoint
31246	6112	NP	NN	NNS	yard	leaves	independent
31247	6112	NP	NN	n	yard	black man	disjoint
31248	6112	NP	NN	n	yard	brown leaves	independent
31249	6112	NP	n	NN	colored coat	dog	independent
31250	6112	NP	n	NN	colored coat	man	independent
31251	6112	NP	n	NNS	colored coat	leaves	independent
31252	6112	NP	n	n	colored coat	black man	independent
31253	6112	NP	n	n	colored coat	brown leaves	independent
31254	6112	VP	VBN	VBG	colored	running	disjoint
31255	6112	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across the yard	black	disjoint
31256	6112	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across the yard	brown	disjoint
31257	6112	phrasal	(s:dcl\np)\(s:dcl\np)	pp	across the yard	through brown leaves	independent
31258	6117	NP	NN	NN	baseball	dog	disjoint
31259	6117	NP	NN	NN	baseball	mouth	disjoint
31260	6117	NP	NN	n	baseball	baseball from its mouth	independent
31261	6117	NP	NN	n	baseball	black and white dog	disjoint
31262	6117	NP	NN	NN	dog	baseball	disjoint
31263	6117	NP	NN	NN	dog	mouth	independent
31264	6117	NP	NN	n	dog	baseball from its mouth	independent
31265	6117	NP	NN	n	dog	black and white dog	reverseentailment
31266	6117	NP	NN	NN	mouth	baseball	disjoint
31267	6117	NP	NN	NN	mouth	dog	independent
31268	6117	NP	NN	n	mouth	baseball from its mouth	independent
31269	6117	NP	NN	n	mouth	black and white dog	independent
31270	6117	NP	n	NN	black and white dog	baseball	disjoint
31271	6117	NP	n	NN	black and white dog	dog	forwardentailment
31272	6117	NP	n	NN	black and white dog	mouth	independent
31273	6117	NP	n	n	black and white dog	baseball from its mouth	independent
31274	6117	VP	VBG	VBG	holding	dropping	disjoint
31275	6117	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	black	independent
31276	6117	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	white	independent
31277	6117	phrasal	JJ	JJ	black	white	disjoint
31278	6117	phrasal	JJ	JJ	white	black	disjoint
31279	6120	NP	NN	NN	baseball	dog	disjoint
31280	6120	NP	NN	NN	baseball	mouth	disjoint
31281	6120	NP	NN	n	baseball	black and white dog	disjoint
31282	6120	NP	NN	NN	coat	baseball	disjoint
31283	6120	NP	NN	NN	coat	dog	independent
31284	6120	NP	NN	NN	coat	mouth	independent
31285	6120	NP	NN	n	coat	black and white dog	independent
31286	6120	NP	NN	NN	dog	baseball	disjoint
31287	6120	NP	NN	NN	dog	mouth	independent
31288	6120	NP	NN	n	dog	black and white dog	reverseentailment
31289	6120	NP	NN	NN	mouth	baseball	disjoint
31290	6120	NP	NN	NN	mouth	dog	independent
31291	6120	NP	NN	n	mouth	black and white dog	independent
31292	6120	NP	n	NN	brown and white coat	baseball	disjoint
31293	6120	NP	n	NN	brown and white coat	dog	independent
31294	6120	NP	n	NN	brown and white coat	mouth	independent
31295	6120	NP	n	n	brown and white coat	black and white dog	independent
31296	6120	VP	VBZ	VBG	has	holding	synonym
31297	6120	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	black	independent
31298	6120	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	white	independent
31299	6120	phrasal	JJ	(s:ng\np)\(s:ng\np)	brown	in its mouth	independent
31300	6120	phrasal	JJ	JJ	brown	black	disjoint
31301	6120	phrasal	JJ	JJ	brown	white	disjoint
31302	6120	phrasal	JJ	(s:ng\np)\(s:ng\np)	white	in its mouth	independent
31303	6120	phrasal	JJ	JJ	white	black	disjoint
31304	6122	NP	NN	NN	baseball	dog	disjoint
31305	6122	NP	NN	NN	baseball	mouth	disjoint
31306	6122	NP	NN	n	baseball	brown and white dog	independent
31307	6122	NP	NN	NN	dog	baseball	disjoint
31308	6122	NP	NN	NN	dog	mouth	independent
31309	6122	NP	NN	n	dog	brown and white dog	independent
31310	6122	NP	NN	NN	mouth	baseball	disjoint
31311	6122	NP	NN	NN	mouth	dog	independent
31312	6122	NP	NN	n	mouth	brown and white dog	independent
31313	6122	NP	n	NN	black and white dog	baseball	disjoint
31314	6122	NP	n	NN	black and white dog	dog	forwardentailment
31315	6122	NP	n	NN	black and white dog	mouth	independent
31316	6122	NP	n	n	black and white dog	brown and white dog	disjoint
31317	6122	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	brown	independent
31318	6122	phrasal	(s:ng\np)\(s:ng\np)	JJ	in its mouth	white	independent
31319	6122	phrasal	JJ	(s:ng\np)\(s:ng\np)	black	in its mouth	independent
31320	6122	phrasal	JJ	JJ	black	brown	disjoint
31321	6122	phrasal	JJ	JJ	black	white	disjoint
31322	6122	phrasal	JJ	(s:ng\np)\(s:ng\np)	white	in its mouth	independent
31323	6122	phrasal	JJ	JJ	white	brown	disjoint
31324	6123	NP	NN	NN	boy	kid	forwardentailment
31325	6123	NP	NN	NN	boy	paddling	disjoint
31326	6123	NP	NN	NN	boy	pool	disjoint
31327	6123	NP	NN	NNS	boy	shorts	independent
31328	6123	NP	NN	n	boy	kid wearing red shorts	forwardentailment
31329	6123	NP	NN	n	boy	paddling pool	disjoint
31330	6123	NP	NN	n	boy	red shorts	independent
31331	6123	NP	NN	NN	paddling	kid	disjoint
31332	6123	NP	NN	NN	paddling	pool	disjoint
31333	6123	NP	NN	NNS	paddling	shorts	disjoint
31334	6123	NP	NN	n	paddling	kid wearing red shorts	disjoint
31335	6123	NP	NN	n	paddling	paddling pool	synonym
31336	6123	NP	NN	n	paddling	red shorts	disjoint
31337	6123	NP	NN	NN	pool	kid	disjoint
31338	6123	NP	NN	NN	pool	paddling	disjoint
31339	6123	NP	NN	NNS	pool	shorts	disjoint
31340	6123	NP	NN	n	pool	kid wearing red shorts	disjoint
31341	6123	NP	NN	n	pool	paddling pool	reverseentailment
31342	6123	NP	NN	n	pool	red shorts	independent
31343	6123	NP	NNS	NN	shorts	kid	disjoint
31344	6123	NP	NNS	NN	shorts	paddling	disjoint
31345	6123	NP	NNS	NN	shorts	pool	disjoint
31346	6123	NP	NNS	n	shorts	kid wearing red shorts	disjoint
31347	6123	NP	NNS	n	shorts	paddling pool	disjoint
31348	6123	NP	NNS	n	shorts	red shorts	synonym
31349	6123	NP	n	NN	boy wearing red shorts	kid	forwardentailment
31350	6123	NP	n	NN	boy wearing red shorts	paddling	disjoint
31351	6123	NP	n	NN	boy wearing red shorts	pool	disjoint
31352	6123	NP	n	NNS	boy wearing red shorts	shorts	disjoint
31353	6123	NP	n	n	boy wearing red shorts	kid wearing red shorts	synonym
31354	6123	NP	n	n	boy wearing red shorts	paddling pool	disjoint
31355	6123	NP	n	n	boy wearing red shorts	red shorts	synonym
31356	6123	NP	n	NN	paddling pool	kid	disjoint
31357	6123	NP	n	NN	paddling pool	paddling	forwardentailment
31358	6123	NP	n	NN	paddling pool	pool	forwardentailment
31359	6123	NP	n	NNS	paddling pool	shorts	disjoint
31360	6123	NP	n	n	paddling pool	kid wearing red shorts	disjoint
31361	6123	NP	n	n	paddling pool	red shorts	independent
31362	6123	NP	n	NN	red shorts	kid	independent
31363	6123	NP	n	NN	red shorts	paddling	disjoint
31364	6123	NP	n	NN	red shorts	pool	disjoint
31365	6123	NP	n	NNS	red shorts	shorts	synonym
31366	6123	NP	n	n	red shorts	kid wearing red shorts	independent
31367	6123	NP	n	n	red shorts	paddling pool	disjoint
31368	6123	VP	VBG	VBG	jumping	wearing	disjoint
31369	6123	VP	VBG	VBG	wearing	jumping	disjoint
31370	6123	phrasal	JJ	pp	red	into a paddling pool	disjoint
31371	6123	phrasal	pp	JJ	into a paddling pool	red	disjoint
31372	6127	NP	NN	NN	boy	paddling	disjoint
31373	6127	NP	NN	NN	boy	pool	disjoint
31374	6127	NP	NN	NNS	boy	shorts	independent
31375	6127	NP	NN	n	boy	boy wearing red shorts	synonym
31376	6127	NP	NN	n	boy	paddling pool	disjoint
31377	6127	NP	NN	n	boy	red shorts	independent
31378	6127	NP	NN	NN	pool	boy	disjoint
31379	6127	NP	NN	NN	pool	paddling	disjoint
31380	6127	NP	NN	NNS	pool	shorts	disjoint
31381	6127	NP	NN	n	pool	boy wearing red shorts	disjoint
31382	6127	NP	NN	n	pool	paddling pool	reverseentailment
31383	6127	NP	NN	n	pool	red shorts	independent
31384	6127	NP	NN	NN	swimsuit	boy	disjoint
31385	6127	NP	NN	NN	swimsuit	paddling	disjoint
31386	6127	NP	NN	NN	swimsuit	pool	independent
31387	6127	NP	NN	NNS	swimsuit	shorts	disjoint
31388	6127	NP	NN	n	swimsuit	boy wearing red shorts	disjoint
31389	6127	NP	NN	n	swimsuit	paddling pool	disjoint
31390	6127	NP	NN	n	swimsuit	red shorts	disjoint
31391	6127	NP	NNS	NN	kiddies	boy	forwardentailment
31392	6127	NP	NNS	NN	kiddies	paddling	disjoint
31393	6127	NP	NNS	NN	kiddies	pool	disjoint
31394	6127	NP	NNS	NNS	kiddies	shorts	disjoint
31395	6127	NP	NNS	n	kiddies	boy wearing red shorts	independent
31396	6127	NP	NNS	n	kiddies	paddling pool	disjoint
31397	6127	NP	NNS	n	kiddies	red shorts	independent
31398	6127	NP	n	NN	blue kiddies pool	boy	disjoint
31399	6127	NP	n	NN	blue kiddies pool	paddling	disjoint
31400	6127	NP	n	NN	blue kiddies pool	pool	synonym
31401	6127	NP	n	NNS	blue kiddies pool	shorts	disjoint
31402	6127	NP	n	n	blue kiddies pool	boy wearing red shorts	disjoint
31403	6127	NP	n	n	blue kiddies pool	paddling pool	disjoint
31404	6127	NP	n	n	blue kiddies pool	red shorts	disjoint
31405	6127	NP	n	NN	red swimsuit	boy	disjoint
31406	6127	NP	n	NN	red swimsuit	paddling	independent
31407	6127	NP	n	NN	red swimsuit	pool	independent
31408	6127	NP	n	NNS	red swimsuit	shorts	disjoint
31409	6127	NP	n	n	red swimsuit	boy wearing red shorts	disjoint
31410	6127	NP	n	n	red swimsuit	paddling pool	independent
31411	6127	NP	n	n	red swimsuit	red shorts	disjoint
31412	6127	VP	VBG	VBG	jumping	wearing	disjoint
31413	6127	VP	VBG	VBG	wearing	jumping	disjoint
31414	6127	VP	VBZ	VBG	looks	jumping	disjoint
31415	6127	VP	VBZ	VBG	looks	wearing	synonym
31416	6127	phrasal	JJ	JJ	blue	red	disjoint
31417	6127	phrasal	JJ	pp	blue	into a paddling pool	disjoint
31418	6127	phrasal	JJ	pp	red	into a paddling pool	disjoint
31419	6127	phrasal	JJ	JJ	young	red	disjoint
31420	6127	phrasal	JJ	pp	young	into a paddling pool	disjoint
31421	6128	NP	NN	NN	boy	pool	disjoint
31422	6128	NP	NN	NN	boy	swimsuit	disjoint
31423	6128	NP	NN	NNS	boy	kiddies	forwardentailment
31424	6128	NP	NN	n	boy	blue kiddies pool	disjoint
31425	6128	NP	NN	n	boy	red swimsuit	independent
31426	6128	NP	NN	NN	paddling	boy	disjoint
31427	6128	NP	NN	NN	paddling	pool	disjoint
31428	6128	NP	NN	NN	paddling	swimsuit	disjoint
31429	6128	NP	NN	NNS	paddling	kiddies	disjoint
31430	6128	NP	NN	n	paddling	blue kiddies pool	disjoint
31431	6128	NP	NN	n	paddling	red swimsuit	independent
31432	6128	NP	NN	NN	pool	boy	disjoint
31433	6128	NP	NN	NN	pool	swimsuit	disjoint
31434	6128	NP	NN	NNS	pool	kiddies	disjoint
31435	6128	NP	NN	n	pool	blue kiddies pool	synonym
31436	6128	NP	NN	n	pool	red swimsuit	independent
31437	6128	NP	NNS	NN	shorts	boy	independent
31438	6128	NP	NNS	NN	shorts	pool	disjoint
31439	6128	NP	NNS	NN	shorts	swimsuit	disjoint
31440	6128	NP	NNS	NNS	shorts	kiddies	disjoint
31441	6128	NP	NNS	n	shorts	blue kiddies pool	disjoint
31442	6128	NP	NNS	n	shorts	red swimsuit	disjoint
31443	6128	NP	n	NN	boy wearing red shorts	boy	forwardentailment
31444	6128	NP	n	NN	boy wearing red shorts	pool	disjoint
31445	6128	NP	n	NN	boy wearing red shorts	swimsuit	disjoint
31446	6128	NP	n	NNS	boy wearing red shorts	kiddies	disjoint
31447	6128	NP	n	n	boy wearing red shorts	blue kiddies pool	disjoint
31448	6128	NP	n	n	boy wearing red shorts	red swimsuit	disjoint
31449	6128	NP	n	NN	paddling pool	boy	disjoint
31450	6128	NP	n	NN	paddling pool	pool	forwardentailment
31451	6128	NP	n	NN	paddling pool	swimsuit	disjoint
31452	6128	NP	n	NNS	paddling pool	kiddies	disjoint
31453	6128	NP	n	n	paddling pool	blue kiddies pool	disjoint
31454	6128	NP	n	n	paddling pool	red swimsuit	independent
31455	6128	NP	n	NN	red shorts	boy	independent
31456	6128	NP	n	NN	red shorts	pool	disjoint
31457	6128	NP	n	NN	red shorts	swimsuit	disjoint
31458	6128	NP	n	NNS	red shorts	kiddies	independent
31459	6128	NP	n	n	red shorts	blue kiddies pool	disjoint
31460	6128	NP	n	n	red shorts	red swimsuit	disjoint
31461	6128	VP	VBG	VBG	jumping	wearing	disjoint
31462	6128	VP	VBG	VBG	wearing	jumping	disjoint
31463	6128	phrasal	JJ	JJ	red	blue	disjoint
31464	6128	phrasal	JJ	JJ	red	young	disjoint
31465	6128	phrasal	pp	JJ	into a paddling pool	blue	disjoint
31466	6128	phrasal	pp	JJ	into a paddling pool	red	disjoint
31467	6128	phrasal	pp	JJ	into a paddling pool	young	disjoint
31468	6133	NP	NN	NNS	group	dogs	independent
31469	6133	NP	NN	NNS	group	muzzles	disjoint
31470	6133	NP	NN	NNS	group	noses	disjoint
31471	6133	NP	NN	n	group	group of dogs	reverseentailment
31472	6133	NP	NNS	NN	dogs	group	independent
31473	6133	NP	NNS	NNS	dogs	muzzles	independent
31474	6133	NP	NNS	NNS	dogs	noses	independent
31475	6133	NP	NNS	n	dogs	group of dogs	forwardentailment
31476	6133	NP	NNS	NN	muzzles	group	disjoint
31477	6133	NP	NNS	NNS	muzzles	dogs	forwardentailment
31478	6133	NP	NNS	NNS	muzzles	noses	forwardentailment
31479	6133	NP	NNS	n	muzzles	group of dogs	forwardentailment
31480	6133	NP	n	NN	group of dogs	group	synonym
31481	6133	NP	n	NNS	group of dogs	dogs	synonym
31482	6133	NP	n	NNS	group of dogs	muzzles	reverseentailment
31483	6133	NP	n	NNS	group of dogs	noses	independent
31484	6133	VP	VBG	VBG	resting	racing	disjoint
31485	6133	phrasal	(s:ng\np)\(s:ng\np)	pp	without muzzles	on their noses	independent
31486	6135	NP	NN	NN	group	racing	reverseentailment
31487	6135	NP	NN	NN	group	track	disjoint
31488	6135	NP	NN	NNS	group	dogs	independent
31489	6135	NP	NN	NNS	group	uniforms	disjoint
31490	6135	NP	NN	n	group	dogs bred for racing	reverseentailment
31491	6135	NP	NN	n	group	striped uniforms	disjoint
31492	6135	NP	NN	NN	racing	group	forwardentailment
31493	6135	NP	NN	NN	racing	track	synonym
31494	6135	NP	NN	NNS	racing	dogs	independent
31495	6135	NP	NN	NNS	racing	uniforms	disjoint
31496	6135	NP	NN	n	racing	dogs bred for racing	synonym
31497	6135	NP	NN	n	racing	striped uniforms	disjoint
31498	6135	NP	NN	NN	track	group	disjoint
31499	6135	NP	NN	NN	track	racing	reverseentailment
31500	6135	NP	NN	NNS	track	dogs	disjoint
31501	6135	NP	NN	NNS	track	uniforms	disjoint
31502	6135	NP	NN	n	track	dogs bred for racing	disjoint
31503	6135	NP	NN	n	track	striped uniforms	disjoint
31504	6135	NP	NNS	NN	dogs	group	independent
31505	6135	NP	NNS	NN	dogs	racing	independent
31506	6135	NP	NNS	NN	dogs	track	independent
31507	6135	NP	NNS	NNS	dogs	uniforms	disjoint
31508	6135	NP	NNS	n	dogs	dogs bred for racing	reverseentailment
31509	6135	NP	NNS	n	dogs	striped uniforms	independent
31510	6135	NP	NNS	NN	uniforms	group	disjoint
31511	6135	NP	NNS	NN	uniforms	racing	disjoint
31512	6135	NP	NNS	NN	uniforms	track	disjoint
31513	6135	NP	NNS	NNS	uniforms	dogs	disjoint
31514	6135	NP	NNS	n	uniforms	dogs bred for racing	disjoint
31515	6135	NP	NNS	n	uniforms	striped uniforms	reverseentailment
31516	6135	NP	n	NN	group of racing dogs	group	forwardentailment
31517	6135	NP	n	NN	group of racing dogs	racing	synonym
31518	6135	NP	n	NN	group of racing dogs	track	independent
31519	6135	NP	n	NNS	group of racing dogs	dogs	forwardentailment
31520	6135	NP	n	NNS	group of racing dogs	uniforms	disjoint
31521	6135	NP	n	n	group of racing dogs	dogs bred for racing	synonym
31522	6135	NP	n	n	group of racing dogs	striped uniforms	disjoint
31523	6135	NP	n	NN	racing dogs	group	forwardentailment
31524	6135	NP	n	NN	racing dogs	racing	synonym
31525	6135	NP	n	NN	racing dogs	track	independent
31526	6135	NP	n	NNS	racing dogs	dogs	forwardentailment
31527	6135	NP	n	NNS	racing dogs	uniforms	disjoint
31528	6135	NP	n	n	racing dogs	dogs bred for racing	synonym
31529	6135	NP	n	n	racing dogs	striped uniforms	disjoint
31530	6135	NP	n	NN	striped uniforms	group	disjoint
31531	6135	NP	n	NN	striped uniforms	racing	disjoint
31532	6135	NP	n	NN	striped uniforms	track	disjoint
31533	6135	NP	n	NNS	striped uniforms	dogs	independent
31534	6135	NP	n	NNS	striped uniforms	uniforms	forwardentailment
31535	6135	NP	n	n	striped uniforms	dogs bred for racing	disjoint
31536	6135	VP	VBG	VBG	running	wearing	disjoint
31537	6135	VP	VBG	VBN	running	bred	disjoint
31538	6135	VP	VBG	VBG	wearing	running	disjoint
31539	6135	VP	VBG	VBN	wearing	bred	disjoint
31540	6135	phrasal	JJ	pp	striped	for racing	forwardentailment
31541	6136	NP	NN	NN	group	track	disjoint
31542	6136	NP	NN	NNS	group	dogs	independent
31543	6136	NP	NN	NNS	group	uniforms	disjoint
31544	6136	NP	NN	n	group	striped uniforms	disjoint
31545	6136	NP	NN	NN	racing	group	forwardentailment
31546	6136	NP	NN	NN	racing	track	synonym
31547	6136	NP	NN	NNS	racing	dogs	independent
31548	6136	NP	NN	NNS	racing	uniforms	disjoint
31549	6136	NP	NN	n	racing	striped uniforms	disjoint
31550	6136	NP	NN	NN	track	group	disjoint
31551	6136	NP	NN	NNS	track	dogs	disjoint
31552	6136	NP	NN	NNS	track	uniforms	disjoint
31553	6136	NP	NN	n	track	striped uniforms	disjoint
31554	6136	NP	NNS	NN	dogs	group	independent
31555	6136	NP	NNS	NN	dogs	track	independent
31556	6136	NP	NNS	NNS	dogs	uniforms	disjoint
31557	6136	NP	NNS	n	dogs	striped uniforms	independent
31558	6136	NP	NNS	NN	uniforms	group	disjoint
31559	6136	NP	NNS	NN	uniforms	track	disjoint
31560	6136	NP	NNS	NNS	uniforms	dogs	disjoint
31561	6136	NP	NNS	n	uniforms	striped uniforms	reverseentailment
31562	6136	NP	n	NN	group of racing dogs	group	forwardentailment
31563	6136	NP	n	NN	group of racing dogs	track	independent
31564	6136	NP	n	NNS	group of racing dogs	dogs	forwardentailment
31565	6136	NP	n	NNS	group of racing dogs	uniforms	disjoint
31566	6136	NP	n	n	group of racing dogs	striped uniforms	disjoint
31567	6136	NP	n	NN	racing dogs	group	forwardentailment
31568	6136	NP	n	NN	racing dogs	track	independent
31569	6136	NP	n	NNS	racing dogs	dogs	forwardentailment
31570	6136	NP	n	NNS	racing dogs	uniforms	disjoint
31571	6136	NP	n	n	racing dogs	striped uniforms	disjoint
31572	6136	NP	n	NN	striped uniforms	group	disjoint
31573	6136	NP	n	NN	striped uniforms	track	disjoint
31574	6136	NP	n	NNS	striped uniforms	dogs	independent
31575	6136	NP	n	NNS	striped uniforms	uniforms	forwardentailment
31576	6136	VP	VBG	VBG	running	racing	reverseentailment
31577	6136	VP	VBG	VBG	running	wearing	disjoint
31578	6136	VP	VBG	VBG	wearing	racing	disjoint
31579	6136	VP	VBG	VBG	wearing	running	disjoint
31580	6137	NP	NN	NN	group	racing	reverseentailment
31581	6137	NP	NN	NN	group	track	disjoint
31582	6137	NP	NN	NNS	group	dogs	independent
31583	6137	NP	NN	NNS	group	uniforms	disjoint
31584	6137	NP	NN	n	group	dogs bred for racing	reverseentailment
31585	6137	NP	NN	n	group	striped uniforms	disjoint
31586	6137	NP	NNS	NN	dogs	group	independent
31587	6137	NP	NNS	NN	dogs	racing	independent
31588	6137	NP	NNS	NN	dogs	track	independent
31589	6137	NP	NNS	NNS	dogs	uniforms	disjoint
31590	6137	NP	NNS	n	dogs	dogs bred for racing	reverseentailment
31591	6137	NP	NNS	n	dogs	striped uniforms	independent
31592	6137	NP	NNS	NN	muzzles	group	disjoint
31593	6137	NP	NNS	NN	muzzles	racing	disjoint
31594	6137	NP	NNS	NN	muzzles	track	disjoint
31595	6137	NP	NNS	NNS	muzzles	dogs	forwardentailment
31596	6137	NP	NNS	NNS	muzzles	uniforms	disjoint
31597	6137	NP	NNS	n	muzzles	dogs bred for racing	forwardentailment
31598	6137	NP	NNS	n	muzzles	striped uniforms	disjoint
31599	6137	NP	NNS	NN	noses	group	disjoint
31600	6137	NP	NNS	NN	noses	racing	forwardentailment
31601	6137	NP	NNS	NN	noses	track	forwardentailment
31602	6137	NP	NNS	NNS	noses	dogs	independent
31603	6137	NP	NNS	NNS	noses	uniforms	disjoint
31604	6137	NP	NNS	n	noses	dogs bred for racing	disjoint
31605	6137	NP	NNS	n	noses	striped uniforms	disjoint
31606	6137	NP	n	NN	group of dogs	group	synonym
31607	6137	NP	n	NN	group of dogs	racing	reverseentailment
31608	6137	NP	n	NN	group of dogs	track	disjoint
31609	6137	NP	n	NNS	group of dogs	dogs	synonym
31610	6137	NP	n	NNS	group of dogs	uniforms	disjoint
31611	6137	NP	n	n	group of dogs	dogs bred for racing	reverseentailment
31612	6137	NP	n	n	group of dogs	striped uniforms	disjoint
31613	6137	VP	VBG	VBG	racing	running	forwardentailment
31614	6137	VP	VBG	VBG	racing	wearing	disjoint
31615	6137	VP	VBG	VBN	racing	bred	disjoint
31616	6137	phrasal	pp	JJ	on their noses	striped	independent
31617	6137	phrasal	pp	pp	on their noses	for racing	disjoint
31618	6144	NP	NN	NNS	water	people	independent
31619	6144	NP	NN	n	water	Two people	independent
31620	6144	NP	NNS	NN	people	water	independent
31621	6144	NP	NNS	n	people	Two people	reverseentailment
31622	6144	NP	n	NN	Two people	water	independent
31623	6144	NP	n	NNS	Two people	people	forwardentailment
31624	6144	VP	VBG	VBG	walking	wading	reverseentailment
31625	6144	phrasal	(s:dcl\np)\(s:dcl\np)	pp	near the water	through the water	disjoint
31626	6145	NP	NN	NN	ocean	sunset	disjoint
31627	6145	NP	NN	NNS	ocean	people	disjoint
31628	6145	NP	NN	n	ocean	Two people	disjoint
31629	6145	NP	NN	NN	sunset	ocean	disjoint
31630	6145	NP	NN	NNS	sunset	people	disjoint
31631	6145	NP	NN	n	sunset	Two people	disjoint
31632	6145	NP	NNS	NN	people	ocean	disjoint
31633	6145	NP	NNS	NN	people	sunset	disjoint
31634	6145	NP	NNS	n	people	Two people	reverseentailment
31635	6145	NP	n	NN	Two people	ocean	disjoint
31636	6145	NP	n	NN	Two people	sunset	disjoint
31637	6145	NP	n	NNS	Two people	people	forwardentailment
31638	6145	VP	VBG	VBG	standing	looking	disjoint
31639	6145	VP	VBG	VBG	watching	looking	synonym
31640	6145	VP	VBG	VBG	watching	standing	disjoint
31641	6145	phrasal	pp	pp	in the ocean	at the sunset	disjoint
31642	6147	NP	NN	NN	ocean	water	forwardentailment
31643	6147	NP	NN	NNS	ocean	people	disjoint
31644	6147	NP	NN	n	ocean	Two people	disjoint
31645	6147	NP	NN	NN	sunset	water	independent
31646	6147	NP	NN	NNS	sunset	people	disjoint
31647	6147	NP	NN	n	sunset	Two people	disjoint
31648	6147	NP	NNS	NN	people	water	independent
31649	6147	NP	NNS	n	people	Two people	reverseentailment
31650	6147	NP	n	NN	Two people	water	independent
31651	6147	NP	n	NNS	Two people	people	forwardentailment
31652	6147	VP	VBG	VBG	looking	wading	disjoint
31653	6147	VP	VBG	VBG	standing	wading	disjoint
31654	6147	phrasal	pp	pp	at the sunset	through the water	disjoint
31655	6147	phrasal	pp	pp	in the ocean	through the water	forwardentailment
31656	6150	NP	NN	NN	water	ocean	reverseentailment
31657	6150	NP	NN	NN	water	sunset	independent
31658	6150	NP	NN	NNS	water	people	independent
31659	6150	NP	NN	n	water	Two people	independent
31660	6150	NP	NNS	NN	people	ocean	disjoint
31661	6150	NP	NNS	NN	people	sunset	disjoint
31662	6150	NP	NNS	n	people	Two people	reverseentailment
31663	6150	NP	n	NN	Two people	ocean	disjoint
31664	6150	NP	n	NN	Two people	sunset	disjoint
31665	6150	NP	n	NNS	Two people	people	forwardentailment
