CombID	ProbID	merge_tag	W1_tag	W2_tag	W1	W2	L1	L2
38574	2737	NP	NN	NN	atm	girl	atm	girl
38575	2737	NP	NN	NN	atm	concert	atm	concert
38576	2737	NP	n	NN	Two men	girl	two man	girl
38577	2737	NP	n	NN	Two men	concert	two man	concert
38578	2737	NP	n	NN	concrete building	girl	concrete building	girl
38579	2737	NP	n	NN	concrete building	concert	concrete building	concert
38580	2738	NP	NNS	NN	People	birthday	people	birthday
38581	2738	NP	NNS	NN	People	cake	people	cake
38582	2738	NP	NNS	n	People	birthday cake	people	birthday cake
38583	2738	NP	NN	NNS	birthday	People	birthday	people
38584	2738	NP	NN	NNS	cake	People	cake	people
38585	2738	NP	NNS	NNS	candles	People	candle	people
38586	2738	NP	NNS	NN	candles	birthday	candle	birthday
38587	2738	NP	NNS	n	candles	birthday cake	candle	birthday cake
38588	2738	VP	VBP	VBG	lit	looking	light	look
38589	2738	VP	VBG	VBG	trying	looking	try	look
38590	2738	VP	VB	VBG	blow	looking	blow	look
38591	2738	NP	n	NNS	birthday cake	People	birthday cake	people
38592	2738	phrasal_IN	np\np	pp	with candles	at someone \'s birthday cake	with candle	at someone \'s birthday cake
38593	2739	NP	NN	NN	man	softball	man	softball
38594	2739	NP	NN	n	man	green softball	man	green softball
38595	2739	VP	VBZ	VBG	bowls	bowling	bowl	bowl
38596	2739	NP	NN	NN	bowling	guy	bowling	guy
38597	2739	NP	NN	NN	bowling	softball	bowling	softball
38598	2739	NP	NN	n	bowling	green softball	bowling	green softball
38599	2739	NP	NN	NN	ball	guy	ball	guy
38600	2739	NP	NN	NN	ball	softball	ball	softball
38601	2739	NP	NN	n	ball	green softball	ball	green softball
38602	2739	NP	n	NN	green bowling ball	guy	green bowling ball	guy
38603	2739	NP	n	NN	green bowling ball	softball	green bowling ball	softball
38604	2739	NP	n	n	green bowling ball	green softball	green bowling ball	green softball
38605	2741	VP	VBG	VBG	bowling	playing	bowl	play
38606	2741	NP	n	NN	green ball	man	green ball	man
38607	2741	NP	n	NN	green ball	football	green ball	football
38608	2742	NP	NN	NN	bowling	girl	bowling	girl
38609	2742	NP	n	NN	One guy	girl	one guy	girl
38610	2742	NP	n	NN	green bowling ball	girl	green bowling ball	girl
38611	2743	NP	NN	NN	horse	bull	horse	bull
38612	2743	VP	VBZ	VBG	jumps	riding	jump	ride
38613	2743	NP	NN	NN	audience	bull	audience	bull
38614	2743	VP	VBZ	VBG	watches	riding	watch	ride
38615	2744	NP	NN	NNS	river	People	river	people
38616	2744	NP	NN	NNS	rainforest	People	rainforest	people
38617	2745	NP	NN	NN	boy	painting	boy	painting
38618	2745	NP	NN	NN	painting	boy	painting	boy
38619	2745	NP	n	NN	blond little boy painting	boy	blond little boy painting	boy
38620	2745	NP	n	NN	blond little boy painting	painting	blond little boy painting	painting
38621	2746	NP	n	NN	tattooed man	dog	tattooed man	dog
38622	2747	NP	NN	NN	person	top	person	top
38623	2747	NP	NN	NN	person	helmet	person	helmet
38624	2747	NP	NN	NN	person	gesture	person	gesture
38625	2747	NP	NN	NN	person	bike	person	bike
38626	2747	NP	NN	n	person	black top and helmet	person	black top and helmet
38627	2747	NP	NN	n	person	thier bike	person	thier bike
38628	2747	NP	NN	NN	top	helmet	top	helmet
38629	2747	NP	NN	NN	top	gesture	top	gesture
38630	2747	NP	NN	NN	top	bike	top	bike
38631	2747	NP	NN	n	top	black top and helmet	top	black top and helmet
38632	2747	NP	NN	n	top	thier bike	top	thier bike
38633	2747	NP	NN	NN	bicycle	top	bicycle	top
38634	2747	NP	NN	NN	bicycle	gesture	bicycle	gesture
38635	2747	NP	NN	n	bicycle	black top and helmet	bicycle	black top and helmet
38636	2747	NP	NN	n	bicycle	thier bike	bicycle	thier bike
38637	2747	NP	NN	NN	helmet	top	helmet	top
38638	2747	NP	NN	NN	helmet	gesture	helmet	gesture
38639	2747	NP	NN	n	helmet	black top and helmet	helmet	black top and helmet
38640	2747	NP	NN	n	helmet	thier bike	helmet	thier bike
38641	2747	NP	NNS	NN	gestures	top	gesture	top
38642	2747	NP	NNS	NN	gestures	helmet	gesture	helmet
38643	2747	NP	NNS	NN	gestures	gesture	gesture	gesture
38644	2747	NP	NNS	NN	gestures	bike	gesture	bike
38645	2747	NP	NNS	n	gestures	black top and helmet	gesture	black top and helmet
38646	2747	NP	NNS	n	gestures	thier bike	gesture	thier bike
38647	2747	VP	VBG	VBZ	sitting	makes	sit	make
38648	2747	NP	NN	NN	bike	top	bike	top
38649	2747	NP	NN	NN	bike	helmet	bike	helmet
38650	2747	NP	NN	NN	bike	gesture	bike	gesture
38651	2747	NP	NN	n	bike	black top and helmet	bike	black top and helmet
38652	2747	NP	NN	n	bike	thier bike	bike	thier bike
38653	2747	NP	n	NN	black top	helmet	black top	helmet
38654	2747	NP	n	NN	black top	gesture	black top	gesture
38655	2747	NP	n	NN	black top	bike	black top	bike
38656	2747	NP	n	n	black top	black top and helmet	black top	black top and helmet
38657	2747	NP	n	n	black top	thier bike	black top	thier bike
38658	2747	NP	n	NN	bicycle helmet gestures	top	bicycle helmet gesture	top
38659	2747	NP	n	NN	bicycle helmet gestures	helmet	bicycle helmet gesture	helmet
38660	2747	NP	n	NN	bicycle helmet gestures	gesture	bicycle helmet gesture	gesture
38661	2747	NP	n	NN	bicycle helmet gestures	bike	bicycle helmet gesture	bike
38662	2747	NP	n	n	bicycle helmet gestures	black top and helmet	bicycle helmet gesture	black top and helmet
38663	2747	NP	n	n	bicycle helmet gestures	thier bike	bicycle helmet gesture	thier bike
38664	2747	phrasal_IN	(s:ng\np)\(s:ng\np)	np\np	on a bike	from thier bike	on a bike	from thier bike
38665	2748	NP	NN	n	girl	brown shirt	girl	brown shirt
38666	2748	phrasal_JJ	JJ	JJ	blue	brown	blue	brown
38667	2748	NP	NN	NN	street	shirt	street	shirt
38668	2748	NP	NN	n	street	brown shirt	street	brown shirt
38669	2748	NP	NNP	NN	Forever	girl	Forever	girl
38670	2748	NP	NNP	NN	Forever	shirt	Forever	shirt
38671	2748	NP	NNP	n	Forever	brown shirt	Forever	brown shirt
38672	2748	NP	NNS	NN	bags	girl	bag	girl
38673	2748	NP	NNS	n	bags	brown shirt	bag	brown shirt
38674	2748	NP	n	NN	two Forever 21 bags	girl	two Forever 21 bag	girl
38675	2748	NP	n	NN	two Forever 21 bags	shirt	two Forever 21 bag	shirt
38676	2748	NP	n	n	two Forever 21 bags	brown shirt	two Forever 21 bag	brown shirt
38677	2749	phrasal_JJ	JJ	JJ	little	green	little	green
38678	2749	phrasal_JJ	JJ	JJ	little	striped	little	striped
38679	2749	NP	NN	NNS	boy	shorts	boy	shorts
38680	2749	NP	NN	n	boy	green striped shorts	boy	green striped shorts
38681	2749	NP	NN	n	boy	beach soccer	boy	beach soccer
38682	2749	phrasal_JJ	JJ	JJ	green	striped	green	striped
38683	2749	phrasal_JJ	JJ	JJ	striped	little	striped	little
38684	2749	phrasal_JJ	JJ	JJ	striped	green	striped	green
38685	2749	NP	NN	NNS	t-shirt	shorts	t-shirt	shorts
38686	2749	NP	NN	NN	t-shirt	beach	t-shirt	beach
38687	2749	NP	NN	NN	t-shirt	soccer	t-shirt	soccer
38688	2749	NP	NN	n	t-shirt	little boy	t-shirt	little boy
38689	2749	NP	NN	n	t-shirt	green striped shorts	t-shirt	green striped shorts
38690	2749	NP	NN	n	t-shirt	beach soccer	t-shirt	beach soccer
38691	2749	NP	NN	NN	front	soccer	front	soccer
38692	2749	NP	NN	n	front	little boy	front	little boy
38693	2749	NP	NN	n	front	green striped shorts	front	green striped shorts
38694	2749	NP	NN	n	front	beach soccer	front	beach soccer
38695	2749	phrasal_JJ	JJ	JJ	Chinese	little	chinese	little
38696	2749	phrasal_JJ	JJ	JJ	Chinese	green	chinese	green
38697	2749	phrasal_JJ	JJ	JJ	Chinese	striped	chinese	striped
38698	2749	NP	NN	NN	laundry	boy	laundry	boy
38699	2749	NP	NN	NNS	laundry	shorts	laundry	shorts
38700	2749	NP	NN	NN	laundry	beach	laundry	beach
38701	2749	NP	NN	NN	laundry	soccer	laundry	soccer
38702	2749	NP	NN	n	laundry	little boy	laundry	little boy
38703	2749	NP	NN	n	laundry	green striped shorts	laundry	green striped shorts
38704	2749	NP	NN	n	laundry	beach soccer	laundry	beach soccer
38705	2749	NP	n	NNS	little boy	shorts	little boy	shorts
38706	2749	NP	n	NN	little boy	beach	little boy	beach
38707	2749	NP	n	NN	little boy	soccer	little boy	soccer
38708	2749	NP	n	n	little boy	green striped shorts	little boy	green striped shorts
38709	2749	NP	n	n	little boy	beach soccer	little boy	beach soccer
38710	2749	NP	n	NN	green striped t-shirt	boy	green striped t-shirt	boy
38711	2749	NP	n	NNS	green striped t-shirt	shorts	green striped t-shirt	shorts
38712	2749	NP	n	NN	green striped t-shirt	beach	green striped t-shirt	beach
38713	2749	NP	n	NN	green striped t-shirt	soccer	green striped t-shirt	soccer
38714	2749	NP	n	n	green striped t-shirt	little boy	green striped t-shirt	little boy
38715	2749	NP	n	n	green striped t-shirt	green striped shorts	green striped t-shirt	green striped shorts
38716	2749	NP	n	n	green striped t-shirt	beach soccer	green striped t-shirt	beach soccer
38717	2749	phrasal_IN	np\np	np\np	of a Chinese laundry	in a green striped shorts	of a chinese laundry	in a green striped shorts
38718	2749	NP	n	NN	Chinese laundry	boy	chinese laundry	boy
38719	2749	NP	n	NNS	Chinese laundry	shorts	chinese laundry	shorts
38720	2749	NP	n	NN	Chinese laundry	beach	chinese laundry	beach
38721	2749	NP	n	NN	Chinese laundry	soccer	chinese laundry	soccer
38722	2749	NP	n	n	Chinese laundry	little boy	chinese laundry	little boy
38723	2749	NP	n	n	Chinese laundry	green striped shorts	chinese laundry	green striped shorts
38724	2749	NP	n	n	Chinese laundry	beach soccer	chinese laundry	beach soccer
38725	2750	NP	NN	NN	volleyball	picture	volleyball	picture
38726	2750	NP	NNS	NN	teams	picture	team	picture
38727	2750	NP	NN	NN	ground	picture	ground	picture
38728	2750	NP	NN	NN	floor	picture	floor	picture
38729	2750	NP	n	NN	two volleyball teams	picture	two volleyball team	picture
38730	2750	NP	n	NN	one girl	picture	one girl	picture
38731	2751	NP	NNS	NNS	girls	Girls	girl	girl
38732	2751	NP	NNS	NNS	girls	letters	girl	letter
38733	2751	NP	NN	NNS	volleyball	Girls	volleyball	girl
38734	2751	NP	NN	NNS	volleyball	letters	volleyball	letter
38735	2751	NP	NNS	NNS	teams	Girls	team	girl
38736	2751	NP	NNS	NNS	teams	letters	team	letter
38737	2751	VP	VBG	VBG	competing	writing	compete	write
38738	2751	NP	NN	NNS	match	Girls	match	girl
38739	2751	NP	NN	NNS	match	letters	match	letter
38740	2751	NP	n	NNS	Two girls volleyball teams	Girls	two girl volleyball team	girl
38741	2751	NP	n	NNS	Two girls volleyball teams	letters	two girl volleyball team	letter
38742	2752	NP	NNS	NN	people	treat	people	treat
38743	2752	NP	NNS	n	people	ice-cream store	people	ice-cream store
38744	2752	NP	NNS	n	people	sweet treat	people	sweet treat
38745	2752	VP	VBG	VBG	leaving	entering	leave	enter
38746	2752	VP	VBG	VBG	leaving	looking	leave	look
38747	2752	NP	NN	NN	dock	store	dock	store
38748	2752	NP	NN	NN	dock	treat	dock	treat
38749	2752	NP	NN	n	dock	three people	dock	three people
38750	2752	NP	NN	n	dock	ice-cream store	dock	ice-cream store
38751	2752	NP	NN	n	dock	sweet treat	dock	sweet treat
38752	2752	NP	NN	NN	raft	store	raft	store
38753	2752	NP	NN	NN	raft	treat	raft	treat
38754	2752	NP	NN	n	raft	three people	raft	three people
38755	2752	NP	NN	n	raft	ice-cream store	raft	ice-cream store
38756	2752	NP	NN	n	raft	sweet treat	raft	sweet treat
38757	2752	NP	n	NN	Three people	treat	three people	treat
38758	2752	NP	n	n	Three people	ice-cream store	three people	ice-cream store
38759	2752	NP	n	n	Three people	sweet treat	three people	sweet treat
38760	2752	phrasal_IN	np\np	pp	in a raft	for a sweet treat	in a raft	for a sweet treat
38761	2753	NP	NNS	NN	women	lake	woman	lake
38762	2753	NP	NN	NN	clothing	lake	clothing	lake
38763	2753	NP	NN	n	clothing	Two women	clothing	two woman
38764	2753	VP	VB	VBG	help	swimming	help	swim
38765	2753	NP	NN	NNS	child	women	child	woman
38766	2753	NP	NN	NN	child	lake	child	lake
38767	2753	NP	NN	n	child	Two women	child	two woman
38768	2753	NP	NN	NN	street	lake	street	lake
38769	2753	VP	VBZ	VBG	looks	swimming	look	swim
38770	2753	NP	n	NN	Two women	lake	two woman	lake
38771	2753	phrasal_IN	np\np	(s:ng\np)\(s:ng\np)	in traditional Mexican clothing	in a lake	in traditional mexican clothing	in a lake
38772	2753	NP	n	NNS	traditional Mexican clothing	women	traditional mexican clothing	woman
38773	2753	NP	n	NN	traditional Mexican clothing	lake	traditional mexican clothing	lake
38774	2753	NP	n	n	traditional Mexican clothing	Two women	traditional mexican clothing	two woman
38775	2753	phrasal_IN	(s:b\np)\(s:b\np)	(s:ng\np)\(s:ng\np)	across the street	in a lake	across the street	in a lake
38776	2753	phrasal_IN	(s:b\np)\(s:b\np)	(s:ng\np)\(s:ng\np)	as a man looks on	in a lake	as a man look on	in a lake
38777	2753	phrasal_IN	s:dcl\np	(s:ng\np)\(s:ng\np)	looks on	in a lake	look on	in a lake
38778	2754	NP	NN	NN	man	artwork	man	artwork
38779	2754	VP	VBG	VBG	taking	photographing	take	photograph
38780	2754	NP	NN	NN	picture	artwork	picture	artwork
38781	2754	NP	NN	NN	art	artwork	art	artwork
38782	2754	NP	NN	NN	wall	artwork	wall	artwork
38783	2754	NP	n	NN	young man	artwork	young man	artwork
38784	2755	NP	NNS	NN	People	leader	people	leader
38785	2755	VP	VBG	VB	getting	see	get	see
38786	2755	VP	VB	VBG	see	preparing	see	prepare
38787	2755	NP	NN	NNS	leader	People	leader	people
38788	2755	NP	n	NNS	next leader	People	next leader	people
38789	2755	NP	n	NN	next leader	leader	next leader	leader
38790	2757	NP	NN	NN	motocross	rider	motocross	rider
38791	2757	NP	NN	NN	motocross	bike	motocross	bike
38792	2757	VP	VBG	VBG	traveling	fixing	travel	fix
38793	2757	NP	NN	NN	dirt	rider	dirt	rider
38794	2757	NP	NN	NN	dirt	bike	dirt	bike
38795	2757	NP	NN	NN	path	rider	path	rider
38796	2757	NP	NN	NN	path	bike	path	bike
38797	2757	NP	NNS	NN	people	rider	people	rider
38798	2757	VP	VBG	VBG	watching	fixing	watch	fix
38799	2757	NP	n	NN	motocross rider	rider	motocross rider	rider
38800	2757	NP	n	NN	motocross rider	bike	motocross rider	bike
38801	2757	NP	n	NN	dirt path	rider	dirt path	rider
38802	2757	NP	n	NN	dirt path	bike	dirt path	bike
38803	2758	NP	NN	NN	view	desert	view	desert
38804	2758	NP	NNS	NN	buildings	view	building	view
38805	2758	NP	NNS	NN	buildings	desert	building	desert
38806	2758	phrasal_IN	np\np	np\np	of a few buildings	of a desert	of a few building	of a desert
38807	2758	NP	n	NN	few buildings	view	few building	view
38808	2758	NP	n	NN	few buildings	desert	few building	desert
38809	2759	NP	NNS	NN	women	fight	woman	fight
38810	2759	NP	NNS	n	women	two women fight	woman	two woman fight
38811	2759	NP	NNS	NN	garb	fight	garb	fight
38812	2759	NP	NNS	n	garb	two women fight	garb	two woman fight
38813	2759	NP	n	NN	Two women	fight	two woman	fight
38814	2759	NP	n	n	Two women	two women fight	two woman	two woman fight
38815	2759	NP	n	NNS	flowered Asian garb	women	flowered asian garb	woman
38816	2759	NP	n	NN	flowered Asian garb	fight	flowered asian garb	fight
38817	2759	NP	n	n	flowered Asian garb	two women fight	flowered asian garb	two woman fight
38818	2760	NP	NN	NN	man	dipping	man	dipping
38819	2760	NP	NN	n	man	skinny dipping	man	skinny dipping
38820	2760	NP	NN	NN	work	dipping	work	dipping
38821	2760	NP	NN	n	work	skinny dipping	work	skinny dipping
38822	2760	NP	NN	NN	uniform	dipping	uniform	dipping
38823	2760	NP	NN	n	uniform	skinny dipping	uniform	skinny dipping
38824	2760	NP	NNS	NN	glasses	dipping	glass	dipping
38825	2760	NP	NNS	n	glasses	skinny dipping	glass	skinny dipping
38826	2760	NP	n	NN	work uniform	man	work uniform	man
38827	2760	NP	n	NN	work uniform	dipping	work uniform	dipping
38828	2760	NP	n	n	work uniform	skinny dipping	work uniform	skinny dipping
38829	2761	VP	VBZ	VBG	makes	repairing	make	repair
38830	2761	NP	NN	NNS	thread	women	thread	woman
38831	2761	NP	NN	NN	thread	car	thread	car
38832	2761	NP	NN	NNS	spindle	women	spindle	woman
38833	2761	NP	NN	NN	spindle	car	spindle	car
38834	2761	VP	VBZ	VBG	braids	repairing	braid	repair
38835	2761	NP	NN	NN	hair	car	hair	car
38836	2761	NP	n	NNS	One woman	women	one woman	woman
38837	2761	NP	n	NN	One woman	car	one woman	car
38838	2761	NP	n	NNS	thirds hair	women	thirds hair	woman
38839	2761	NP	n	NN	thirds hair	car	thirds hair	car
38840	2762	NP	NN	n	girl	girl and boy	girl	girl and boy
38841	2762	NP	NN	NN	boy	bed	boy	bed
38842	2762	NP	NN	n	boy	girl and boy	boy	girl and boy
38843	2762	NP	n	NN	girl and boy	girl	girl and boy	girl
38844	2762	NP	n	NN	girl and boy	boy	girl and boy	boy
38845	2762	NP	n	NN	girl and boy	bed	girl and boy	bed
38846	2763	NP	NN	NNS	girl	sleeves	girl	sleeve
38847	2763	NP	NN	NNS	t-shirt	girls	t-shirt	girl
38848	2763	NP	NN	NNS	t-shirt	sleeves	t-shirt	sleeve
38849	2763	NP	NNS	NNS	sleeves	girls	sleeve	girl
38850	2763	NP	NN	NNS	other	sleeves	other	sleeve
38851	2763	NP	NNS	NNS	words	girls	word	girl
38852	2763	NP	NNS	NNS	words	sleeves	word	sleeve
38853	2763	NP	NNS	NNS	hers	girls	hers	girl
38854	2763	NP	NNS	NNS	hers	sleeves	hers	sleeve
38855	2763	NP	n	NNS	One girl	girls	one girl	girl
38856	2763	NP	n	NNS	One girl	sleeves	one girl	sleeve
38857	2763	NP	n	NNS	white t-shirt	girls	white t-shirt	girl
38858	2763	NP	n	NNS	white t-shirt	sleeves	white t-shirt	sleeve
38859	2763	NP	n	NNS	red sleeves	girls	red sleeve	girl
38860	2763	NP	n	NNS	red sleeves	sleeves	red sleeve	sleeve
38861	2764	NP	NNS	NN	shorts	girl	shorts	girl
38862	2764	VP	VBG	VBG	talking	conversing	talk	converse
38863	2764	NP	n	NN	tan shorts	man	tan shorts	man
38864	2764	NP	n	NN	tan shorts	girl	tan shorts	girl
38865	2764	phrasal_IN	np\np	pp	in a red shirt	with a girl	in a red shirt	with a girl
38866	2765	NP	NN	NN	crowd	airport	crowd	airport
38867	2765	NP	NNS	NN	people	airport	people	airport
38868	2765	NP	NN	NNS	airport	people	airport	people
38869	2765	phrasal_IN	np\np	(s:dcl\np)\(s:dcl\np)	of people	in an airport	of people	in an airport
38870	2765	phrasal_IN	np\np	(s:dcl\np)\(s:dcl\np)	at the airport	in an airport	at the airport	in an airport
38871	2766	NP	NNS	NN	jumps	jockey	jump	jockey
38872	2766	NP	NN	NN	hurdle	jockey	hurdle	jockey
38873	2766	NP	n	NN	black horse jumps	jockey	black horse jump	jockey
38874	2767	NP	NNP	NN	Guy	uniform	Guy	uniform
38875	2767	NP	NNP	NN	Guy	football	Guy	football
38876	2767	NP	NN	NNP	football	Guy	football	Guy
38877	2767	NP	NN	NN	football	uniform	football	uniform
38878	2767	NP	NN	NNP	uniform	Guy	uniform	Guy
38879	2767	NP	NN	NN	uniform	football	uniform	football
38880	2767	NP	n	NNP	red and white football uniform	Guy	red and white football uniform	Guy
38881	2767	NP	n	NN	red and white football uniform	uniform	red and white football uniform	uniform
38882	2767	NP	n	NN	red and white football uniform	football	red and white football uniform	football
38883	2767	NP	n	NNP	football uniform	Guy	football uniform	Guy
38884	2767	NP	n	NN	football uniform	uniform	football uniform	uniform
38885	2767	NP	n	NN	football uniform	football	football uniform	football
38886	2768	NP	NNS	NNS	children	Adults	child	adult
38887	2768	NP	NNS	NN	children	hunting	child	hunting
38888	2768	NP	NNS	NNS	children	animals	child	animal
38889	2768	NP	NNS	n	children	outside hunting wild animals	child	outside hunting wild animal
38890	2768	NP	NN	NNS	river	Adults	river	adult
38891	2768	NP	NN	NN	river	hunting	river	hunting
38892	2768	NP	NN	NNS	river	animals	river	animal
38893	2768	NP	NN	n	river	outside hunting wild animals	river	outside hunting wild animal
38894	2768	phrasal_JJ	JJ	JJ	wooden	outside	wooden	outside
38895	2768	phrasal_JJ	JJ	JJ	wooden	wild	wooden	wild
38896	2768	NP	NN	NNS	bridge	Adults	bridge	adult
38897	2768	NP	NN	NN	bridge	hunting	bridge	hunting
38898	2768	NP	NN	NNS	bridge	animals	bridge	animal
38899	2768	NP	NN	n	bridge	outside hunting wild animals	bridge	outside hunting wild animal
38900	2768	NP	n	NNS	Two children	Adults	two child	adult
38901	2768	NP	n	NN	Two children	hunting	two child	hunting
38902	2768	NP	n	NNS	Two children	animals	two child	animal
38903	2768	NP	n	n	Two children	outside hunting wild animals	two child	outside hunting wild animal
38904	2768	NP	n	NNS	wooden bridge	Adults	wooden bridge	adult
38905	2768	NP	n	NN	wooden bridge	hunting	wooden bridge	hunting
38906	2768	NP	n	NNS	wooden bridge	animals	wooden bridge	animal
38907	2768	NP	n	n	wooden bridge	outside hunting wild animals	wooden bridge	outside hunting wild animal
38908	2769	NP	NNS	NN	glasses	crowd	glass	crowd
38909	2769	VP	VBG	VBG	carrying	singing	carry	sing
38910	2769	NP	NN	NN	poster	man	poster	man
38911	2769	NP	NN	NN	poster	crowd	poster	crowd
38912	2769	VP	VBG	VBG	talking	singing	talk	sing
38913	2769	NP	NN	NN	cellphone	crowd	cellphone	crowd
38914	2769	phrasal_IN	pp	pp	on a cellphone	with the crowd	on a cellphone	with the crowd
38915	2771	NP	NN	NNS	bent	poles	bent	pole
38916	2771	NP	NN	NNS	cleaning	poles	cleaning	pole
38917	2771	NP	n	NNS	cleaning poles	poles	cleaning pole	pole
38918	2772	NP	NN	NN	girl	wall	girl	wall
38919	2772	NP	NN	NNS	dress	children	dress	child
38920	2772	NP	NN	NN	dress	wall	dress	wall
38921	2772	NP	NNS	NN	children	wall	child	wall
38922	2772	NP	NN	NNS	wall	children	wall	child
38923	2772	NP	n	NNS	One young girl	children	one young girl	child
38924	2772	NP	n	NN	One young girl	wall	one young girl	wall
38925	2772	phrasal_IN	np\np	pp	in a dress	against the wall	in a dress	against the wall
38926	2772	NP	n	NNS	three young children	children	three young child	child
38927	2772	NP	n	NN	three young children	wall	three young child	wall
38928	2772	phrasal_IN	pp	pp	against a wall	against the wall	against a wall	against the wall
38929	2773	NP	NN	NN	woman	backseat	woman	backseat
38930	2773	NP	NN	NN	girl	backseat	girl	backseat
38931	2773	NP	NN	NN	ball	backseat	ball	backseat
38932	2773	NP	NN	NN	pool	backseat	pool	backseat
38933	2773	NP	NN	NN	pool	car	pool	car
38934	2773	NP	NN	NN	underneath	girl	underneath	girl
38935	2773	NP	NN	NN	underneath	backseat	underneath	backseat
38936	2773	NP	NN	NN	underneath	car	underneath	car
38937	2773	NP	NN	NN	water	backseat	water	backseat
38938	2773	NP	NNS	NN	chutes	girl	chute	girl
38939	2773	NP	NNS	NN	chutes	backseat	chute	backseat
38940	2773	NP	NNS	NN	chutes	car	chute	car
38941	2773	NP	n	NN	little girl	backseat	little girl	backseat
38942	2773	NP	n	NN	little girl	car	little girl	car
38943	2773	phrasal_IN	np\np	np\np	in the pool underneath	of the car	in the pool underneath	of the car
38944	2773	NP	n	NN	pool underneath	girl	pool underneath	girl
38945	2773	NP	n	NN	pool underneath	backseat	pool underneath	backseat
38946	2773	NP	n	NN	pool underneath	car	pool underneath	car
38947	2773	NP	n	NN	water chutes	girl	water chute	girl
38948	2773	NP	n	NN	water chutes	backseat	water chute	backseat
38949	2773	NP	n	NN	water chutes	car	water chute	car
38950	2774	NP	NN	NNS	person	motorbikes	person	motorbike
38951	2774	NP	NN	NN	motorbike	person	motorbike	person
38952	2774	NP	NN	NNS	motorbike	motorbikes	motorbike	motorbike
38953	2774	NP	NN	NN	field	person	field	person
38954	2774	NP	NN	NNS	field	motorbikes	field	motorbike
38955	2774	NP	n	NN	grassy field	person	grassy field	person
38956	2774	NP	n	NNS	grassy field	motorbikes	grassy field	motorbike
38957	2775	NP	NN	NN	girl	breakfast	girl	breakfast
38958	2775	NP	NN	NN	girl	hotel	girl	hotel
38959	2775	NP	NN	NN	bikini	breakfast	bikini	breakfast
38960	2775	NP	NN	NN	bikini	hotel	bikini	hotel
38961	2775	NP	NNS	NN	glasses	breakfast	glass	breakfast
38962	2775	NP	NNS	NN	glasses	hotel	glass	hotel
38963	2775	NP	NN	NN	hat	breakfast	hat	breakfast
38964	2775	NP	NN	NN	hat	hotel	hat	hotel
38965	2775	VP	VBG	VBG	laying	making	lay	make
38966	2775	NP	NN	NN	towel	breakfast	towel	breakfast
38967	2775	NP	NN	NN	towel	hotel	towel	hotel
38968	2775	NP	NN	NN	beach	breakfast	beach	breakfast
38969	2775	NP	NN	NN	beach	hotel	beach	hotel
38970	2775	NP	n	NN	black hat	breakfast	black hat	breakfast
38971	2775	NP	n	NN	black hat	hotel	black hat	hotel
38972	2775	NP	n	NN	white towel	girl	white towel	girl
38973	2775	NP	n	NN	white towel	breakfast	white towel	breakfast
38974	2775	NP	n	NN	white towel	hotel	white towel	hotel
38975	2775	phrasal_IN	np\np	(s:ng\np)\(s:ng\np)	on the beach	at a hotel	on the beach	at a hotel
38976	2776	NP	NNP	NN	Dog	tree	Dog	tree
38977	2776	NP	NNP	NN	Dog	stump	Dog	stump
38978	2776	NP	NNP	n	Dog	tree stump	Dog	tree stump
38979	2776	VP	VBN	VBG	cut	sniffing	cut	sniff
38980	2776	NP	NN	NN	tree	stump	tree	stump
38981	2776	NP	NN	n	tree	tree stump	tree	tree stump
38982	2776	NP	NN	NN	stump	dog	stump	dog
38983	2776	NP	NN	NN	stump	tree	stump	tree
38984	2776	NP	NN	n	stump	tree stump	stump	tree stump
38985	2776	NP	n	NN	recently cut tree stump	dog	recently cut tree stump	dog
38986	2776	NP	n	NN	recently cut tree stump	tree	recently cut tree stump	tree
38987	2776	NP	n	NN	recently cut tree stump	stump	recently cut tree stump	stump
38988	2776	NP	n	n	recently cut tree stump	tree stump	recently cut tree stump	tree stump
38989	2777	NP	NN	NN	person	prom	person	prom
38990	2777	NP	NN	NN	person	dress	person	dress
38991	2777	NP	NN	n	person	prom dress	person	prom dress
38992	2777	NP	NN	NN	sarong	person	sarong	person
38993	2777	NP	NN	NN	sarong	prom	sarong	prom
38994	2777	NP	NN	NN	sarong	dress	sarong	dress
38995	2777	NP	NN	n	sarong	prom dress	sarong	prom dress
38996	2777	VP	VBZ	VBG	walks	wearing	walk	wear
38997	2777	NP	NNS	NN	umbrellas	person	umbrella	person
38998	2777	NP	NNS	NN	umbrellas	prom	umbrella	prom
38999	2777	NP	NNS	NN	umbrellas	dress	umbrella	dress
39000	2777	NP	NNS	n	umbrellas	prom dress	umbrella	prom dress
39001	2777	NP	NN	NN	bag	person	bag	person
39002	2777	NP	NN	NN	bag	prom	bag	prom
39003	2777	NP	NN	NN	bag	dress	bag	dress
39004	2777	NP	NN	n	bag	prom dress	bag	prom dress
39005	2777	NP	n	NN	several blue outdoor umbrellas	person	several blue outdoor umbrella	person
39006	2777	NP	n	NN	several blue outdoor umbrellas	prom	several blue outdoor umbrella	prom
39007	2777	NP	n	NN	several blue outdoor umbrellas	dress	several blue outdoor umbrella	dress
39008	2777	NP	n	n	several blue outdoor umbrellas	prom dress	several blue outdoor umbrella	prom dress
39009	2777	NP	n	NN	tan bag	person	tan bag	person
