nook	kid	disjoint	khn | false	NOUN
relaxation	relax	synonym	eval | Synonym	NOUN
dicer	dormouse	disjoint	khn | false	NOUN
property	culture	independent	eval | PartOf	NOUN
aluminum	soda_can	independent	eval | MadeOf	NOUN
aircraft	airliner	reverseentailment	khn | hypo	NOUN
animal	agamid	reverseentailment	khn | hypo	NOUN
banksia	plant	forwardentailment	khn | hypo	NOUN
pub	buy	independent	bless | event	VERB
stimulant	caffeine	reverseentailment	root | HYPER	NOUN
appear	show	synonym	cog | SYN	NOUN
parsley	potato	disjoint	bless | coord	NOUN
juncus	mint	disjoint	khn | false	NOUN
build	court	independent	eval | PartOf	NOUN
flute	gear	independent	bless | random	NOUN
castle	dungeon	independent	bless | mero	NOUN
white	snow	independent	eval | HasProperty	ADJ
small	large	disjoint	cog | ANT	ADJ
arrive	bus	independent	bless | event	VERB
roll	sit	disjoint	eval | Antonym	VERB
glider	goose	independent	bless | random	NOUN
mistflower	seedling	disjoint	khn | sibl	NOUN
grapefruit	Armenian	independent	bless | random	NOUN
foxglove	sugarcane	disjoint	khn | sibl	NOUN
talk	song	disjoint	eval | Antonym	VERB
falcon	sparrow	disjoint	bless | coord	NOUN
unconfirmed	unsettled	forwardentailment	root | HYPER	VERB
furniture	chair	reverseentailment	bless | hyper	NOUN
disciple	sieve	independent	bless | random	NOUN
drive	screwdriver	independent	bless | event	VERB
mango	papaya	disjoint	khn | sibl	NOUN
care	movie	disjoint	cog | RANDOM	NOUN
word	clear	disjoint	cog | RANDOM	ADJ
coypu	lemming	disjoint	khn | sibl	NOUN
digestive	internal	forwardentailment	root | HYPER	ADJ
payment	free	disjoint	eval | Antonym	ADJ
refinery	straphanger	disjoint	khn | false	NOUN
sharp	smart	synonym	eval | Synonym	ADJ
sunset	cool	independent	eval | HasProperty	ADJ
chair	bedroom	independent	eval | HasA	NOUN
sail	ferry	independent	bless | event	NOUN
person	team	independent	eval | MadeOf	NOUN
lock	jail	independent	eval | HasA	NOUN
helicopter	van	disjoint	bless | coord	NOUN
shrimp	moth	disjoint	khn | sibl	NOUN
fear	squirrel	independent	bless | random	NOUN
wheat	dock	disjoint	khn | sibl	NOUN
trustee	fox	independent	bless | random	NOUN
auk	bird	forwardentailment	khn | hypo	NOUN
swan	waterfowl	forwardentailment	bless | hyper	NOUN
placental	cow	reverseentailment	khn | hypo	NOUN
flute	pray	independent	bless | random	NOUN
television	Pluto	independent	bless | random	NOUN
handloom	stag	disjoint	khn | false	NOUN
refinery	shareholder	disjoint	khn | false	NOUN
goat	snout	independent	bless | mero	NOUN
covering	scarf	reverseentailment	bless | hyper	VERB
zone	regulate	forwardentailment	root | HYPER	NOUN
place	factory	reverseentailment	root | HYPER	NOUN
plant	cat	reverseentailment	khn | hypo	NOUN
unmanned	spinach	independent	bless | random	NOUN
solid	melt	disjoint	eval | Antonym	ADJ
desk	construct	independent	bless | event	NOUN
fun	free	independent	eval | HasProperty	ADJ
reptile	diapsid	reverseentailment	khn | hypo	NOUN
saucepan	man	disjoint	cog | RANDOM	NOUN
rear	tail	reverseentailment	root | HYPER	ADJ
jacket	short	disjoint	cog | RANDOM	ADJ
termite	insect	forwardentailment	khn | hypo	NOUN
clothes	glove	reverseentailment	bless | hyper	NOUN
robot	machine	forwardentailment	root | HYPER	NOUN
apostle	revolver	independent	bless | random	NOUN
submarine	place	forwardentailment	root | HYPER	NOUN
constrictor	animal	forwardentailment	khn | hypo	NOUN
study	read	synonym	eval | Synonym	VERB
object	spade	reverseentailment	bless | hyper	NOUN
chimpanzee	ape	forwardentailment	khn | hypo	NOUN
repair	van	independent	bless | event	NOUN
mandrake	okra	disjoint	khn | sibl	NOUN
mind	restaurant	independent	bless | random	NOUN
hide	share	disjoint	eval | Antonym	NOUN
breathe	robin	independent	bless | event	VERB
act	art	forwardentailment	root | HYPER	VERB
death	life	independent	eval | PartOf	NOUN
group	kingdom	reverseentailment	root | HYPER	NOUN
moth	convenient	independent	bless | random	ADJ
artefact	screwdriver	reverseentailment	root | HYPER	NOUN
top	bomber	independent	bless | mero	ADJ
seafood	carp	reverseentailment	bless | hyper	NOUN
empennage	puppy	disjoint	khn | false	NOUN
cow	antiquity	independent	bless | random	NOUN
mood	spirit	synonym	eval | Synonym	NOUN
wale	tanker	independent	bless | mero	NOUN
cheap	value	disjoint	eval | Antonym	NOUN
scissor	saw	disjoint	bless | coord	VERB
mint	towline	disjoint	khn | false	NOUN
plant	gooseberry	reverseentailment	khn | hypo	NOUN
tibetan	refinery	disjoint	khn | false	NOUN
sassaby	antelope	forwardentailment	khn | hypo	NOUN
carrot	bladderwort	disjoint	khn | sibl	NOUN
hotel	authority	independent	bless | random	NOUN
ploceus	mint	disjoint	khn | false	NOUN
chisel	fork	disjoint	bless | coord	NOUN
okra	chamomile	disjoint	khn | sibl	NOUN
powder	fine	synonym	eval | Synonym	NOUN
bird	chickadee	reverseentailment	khn | hypo	NOUN
young	small	synonym	eval | Synonym	ADJ
hatchet	dagger	disjoint	bless | coord	NOUN
ramp	eelgrass	disjoint	khn | sibl	NOUN
short	vest	independent	bless | attri	ADJ
keyboard	house	disjoint	cog | RANDOM	NOUN
alpaca	animal	forwardentailment	khn | hypo	NOUN
van	helicopter	disjoint	bless | coord	NOUN
oleander	lemongrass	disjoint	khn | sibl	NOUN
yew	conifer	forwardentailment	khn | hypo	NOUN
guar	herb	forwardentailment	khn | hypo	NOUN
fighter	scooter	disjoint	bless | coord	NOUN
know	strange	disjoint	eval | Antonym	VERB
silver	cod	independent	bless | attri	NOUN
warehouse	cottage	disjoint	bless | coord	NOUN
get	give	disjoint	eval | Antonym	VERB
toaster	metal	independent	bless | mero	NOUN
cucumber	cabbage	disjoint	bless | coord	NOUN
archosaur	dinosaur	reverseentailment	khn | hypo	NOUN
cephalochordate	lancelet	reverseentailment	khn | hypo	NOUN
large	cello	independent	bless | attri	ADJ
high	superior	synonym	cog | SYN	ADJ
stonecrop	leek	disjoint	khn | sibl	NOUN
horse	giraffe	disjoint	bless | coord	NOUN
weed	ragwort	reverseentailment	khn | hypo	NOUN
communication	lunch	disjoint	cog | RANDOM	NOUN
independence	head	disjoint	cog | RANDOM	NOUN
turnip	food	forwardentailment	root | HYPER	NOUN
motorcycle	take	independent	bless | event	VERB
ignite	carry	disjoint	cog | RANDOM	VERB
strawflower	plant	forwardentailment	khn | hypo	NOUN
chocolate	ring	disjoint	cog | RANDOM	VERB
rudder	fighter	independent	bless | mero	NOUN
mint	dredger	disjoint	khn | false	NOUN
artefact	stove	reverseentailment	bless | hyper	NOUN
duckling	waterfowl	forwardentailment	khn | hypo	NOUN
radiator	mint	disjoint	khn | false	NOUN
animal	pelican	reverseentailment	khn | hypo	NOUN
bovid	gaur	reverseentailment	khn | hypo	NOUN
battle	peace	disjoint	cog | ANT	NOUN
falcon	juke	disjoint	khn | false	NOUN
order	gild	synonym	eval | Synonym	NOUN
bus	ferry	disjoint	bless | coord	NOUN
cow	iron	independent	bless | random	NOUN
bird	vulture	reverseentailment	bless | hyper	NOUN
sheep	beaver	disjoint	bless | coord	NOUN
angiosperm	poppy	reverseentailment	khn | hypo	NOUN
paint	freedom	disjoint	cog | RANDOM	NOUN
lake	surface	independent	eval | HasA	NOUN
dolphin	manner	independent	bless | random	NOUN
dress	raincoat	disjoint	bless | coord	NOUN
chase	lizard	independent	bless | event	VERB
america	stale	disjoint	cog | RANDOM	NOUN
pteridologist	refinery	disjoint	khn | false	NOUN
blow	strike	synonym	cog | SYN	NOUN
print	television	independent	bless | random	NOUN
cellar	relief	disjoint	cog | RANDOM	NOUN
violin	hole	independent	bless | mero	NOUN
milkweed	nasturtium	disjoint	khn | sibl	NOUN
divine	unpleasant	disjoint	eval | Antonym	ADJ
llama	alpaca	reverseentailment	khn | hypo	NOUN
assertion	declaration	forwardentailment	root | HYPER	NOUN
strange	friend	disjoint	eval | Antonym	NOUN
well	water	independent	eval | HasA	ADV
object	couch	reverseentailment	bless | hyper	NOUN
peccary	ungulate	forwardentailment	khn | hypo	NOUN
grass	rye	reverseentailment	khn | hypo	NOUN
nose	problem	disjoint	cog | RANDOM	NOUN
angelica	fennel	disjoint	khn | sibl	NOUN
clarinet	harmonica	disjoint	bless | coord	NOUN
ideology	political_ideology	independent	eval | PartOf	NOUN
whale	peer	independent	bless | random	NOUN
classifier	refinery	disjoint	khn | false	NOUN
arrive	travel	forwardentailment	root | HYPER	NOUN
spade	chisel	disjoint	bless | coord	NOUN
avoid	allude	reverseentailment	root | HYPER	VERB
oil	nation	disjoint	cog | RANDOM	NOUN
center	hurt	disjoint	cog | RANDOM	VERB
owl	falcon	disjoint	bless | coord	NOUN
bath	relax	independent	eval | HasProperty	NOUN
minute	tie	disjoint	cog | RANDOM	NOUN
vertebrate	chimpanzee	reverseentailment	khn | hypo	NOUN
wing	butterfly	independent	eval | HasA	NOUN
woodpecker	pinion	independent	bless | mero	NOUN
you	nice	independent	eval | HasProperty	PRON
statement	report	synonym	eval | Synonym	NOUN
tuna	speciation	independent	bless | random	NOUN
gun	bomb	disjoint	bless | coord	NOUN
refinery	mycobacterium	disjoint	khn | false	NOUN
chamomile	thyme	disjoint	khn | sibl	NOUN
genet	glossy	disjoint	khn | false	NOUN
goat	vibration	independent	bless | random	NOUN
parsnip	thyme	disjoint	khn | sibl	NOUN
outside	bottle	independent	bless | mero	NOUN
information	article	independent	eval | MadeOf	NOUN
increase	reduce	disjoint	cog | ANT	NOUN
water	person	independent	eval | MadeOf	NOUN
shirt	glove	disjoint	bless | coord	NOUN
knife	point	independent	bless | mero	NOUN
body	everybody	independent	eval | HasA	NOUN
accident	purpose	disjoint	eval | Antonym	NOUN
pigboat	schnorkel	disjoint	khn | mero	NOUN
snowball	mass	forwardentailment	root | HYPER	NOUN
liberty	leave	disjoint	cog | RANDOM	VERB
papio	mint	disjoint	khn | false	NOUN
library	hotel	disjoint	bless | coord	NOUN
ginseng	rye	disjoint	khn | sibl	NOUN
mouth	tongue	independent	eval | PartOf	NOUN
muskrat	raisin	disjoint	khn | false	NOUN
library	cathedral	disjoint	bless | coord	NOUN
leader	refinery	disjoint	khn | false	NOUN
refinery	gourmet	disjoint	khn | false	NOUN
bomb	small	independent	bless | attri	ADJ
boat	small	disjoint	cog | RANDOM	ADJ
jacket	raincoat	disjoint	bless | coord	NOUN
chimpanzee	rhea	disjoint	khn | sibl	NOUN
characid	crossbench	disjoint	khn | false	NOUN
yacht	Many	independent	bless | random	ADJ
chisel	big	independent	bless | attri	ADJ
slow	eagle	independent	bless | random	ADJ
chihuahua	canine	forwardentailment	khn | hypo	ADJ
beetle	magnet	independent	bless | random	NOUN
carp	mackerel	disjoint	bless | coord	NOUN
green	tree	independent	eval | HasProperty	ADJ
impala	perfumery	disjoint	khn | false	NOUN
garlic	worldly	independent	bless | random	NOUN
missis	refinery	disjoint	khn | false	NOUN
bad	violence	independent	eval | HasProperty	ADJ
rise	climb	reverseentailment	cog | HYPER	VERB
unconfirmed	uncertain	forwardentailment	root | HYPER	NOUN
spear	comedy	independent	bless | random	NOUN
telynor	cloak	independent	bless | random	NOUN
tv	radio	disjoint	eval | Antonym	NOUN
sing	pig	independent	bless | random	NOUN
sharpen	hatchet	independent	bless | event	NOUN
krill	sepulchre	disjoint	khn | false	NOUN
animal	guanaco	reverseentailment	khn | hypo	NOUN
kalashnikov	revolver	disjoint	bless | coord	NOUN
beet	clinician	independent	bless | random	NOUN
spell	letter	independent	eval | PartOf	NOUN
nickel	flute	independent	bless | mero	NOUN
car	floor	independent	bless | mero	NOUN
mountain	jump	disjoint	cog | RANDOM	VERB
refinery	thaumaturge	disjoint	khn | false	NOUN
towline	mint	disjoint	khn | false	NOUN
measure	spoon	independent	bless | event	NOUN
advertised	promotional	reverseentailment	root | HYPER	VERB
helicopter	seed	independent	bless | random	NOUN
kenaf	capsicum	disjoint	khn | sibl	NOUN
baby	innocent	independent	eval | HasProperty	NOUN
screw	ship	independent	eval | PartOf	NOUN
memory	life	independent	eval | MadeOf	NOUN
covering	dress	reverseentailment	bless | hyper	VERB
handle	pot	independent	eval | PartOf	VERB
umbrella	member	disjoint	cog | RANDOM	NOUN
soft	cherry	independent	bless | attri	ADJ
toucan	swan	disjoint	khn | sibl	NOUN
lie	rise	disjoint	eval | Antonym	VERB
prioritising	bag	independent	bless | random	NOUN
tart	lemon	independent	bless | attri	NOUN
rottweiler	carnivore	forwardentailment	khn | hypo	NOUN
placental	zebra	reverseentailment	khn | hypo	NOUN
thysanoptera	mint	disjoint	khn | false	NOUN
cat	animal	forwardentailment	bless | hyper	NOUN
gorilla	mum	independent	bless | random	NOUN
fall	change	forwardentailment	root | HYPER	NOUN
sturgeon	wolf	disjoint	khn | sibl	NOUN
beer	bitter	independent	eval | HasProperty	ADJ
placental	gaur	reverseentailment	khn | hypo	NOUN
phlox	turmeric	disjoint	khn | sibl	NOUN
iris	amarylli	disjoint	khn | sibl	NOUN
peacock	pheasant	disjoint	bless | coord	NOUN
con	refinery	disjoint	khn | false	NOUN
labor	birth	forwardentailment	root | HYPER	NOUN
hole	cheese	independent	eval | HasA	NOUN
hydrillum	gladiolus	disjoint	khn | sibl	NOUN
rose	beaver	independent	bless | random	VERB
steal	reward	disjoint	eval | Antonym	VERB
turret	battleship	independent	bless | mero	NOUN
produce	spinach	reverseentailment	root | HYPER	VERB
coiffure	firefly	disjoint	khn | false	NOUN
glove	tight	independent	bless | attri	ADJ
old	whale	independent	bless | attri	ADJ
jimsonweed	camellia	disjoint	khn | sibl	NOUN
fruit	strawberry	reverseentailment	root | HYPER	NOUN
gorilla	dog	disjoint	bless | coord	NOUN
grenade	navigate	independent	bless | random	NOUN
refinery	bootjack	disjoint	khn | false	NOUN
screwdriver	drive	independent	bless | event	VERB
unkind	case	disjoint	cog | RANDOM	NOUN
ukulele	trumpet	disjoint	bless | coord	NOUN
blow	van	independent	bless | random	NOUN
galago	vertebrate	forwardentailment	khn | hypo	NOUN
pavement	surface	synonym	eval | Synonym	NOUN
indigo	mesquite	disjoint	khn | sibl	NOUN
cook	fork	independent	bless | event	NOUN
lizard	diapsid	forwardentailment	khn | hypo	NOUN
conceiver	refinery	disjoint	khn | false	NOUN
note	tooth	disjoint	cog | RANDOM	NOUN
room	approach	disjoint	cog | RANDOM	NOUN
villa	furniture	independent	bless | mero	NOUN
steer	turn	synonym	eval | Synonym	VERB
toaster	pop	independent	bless | event	NOUN
tuna	otter	disjoint	khn | sibl	NOUN
clam	shipworm	reverseentailment	khn | hypo	NOUN
impure	unclean	forwardentailment	root | HYPER	NOUN
structure	library	reverseentailment	bless | hyper	NOUN
cottage	cathedral	disjoint	bless | coord	NOUN
saw	axe	disjoint	bless | coord	VERB
shrub	protea	reverseentailment	khn | hypo	NOUN
knife	holiday	independent	bless | random	NOUN
whiting	goosefish	disjoint	khn | sibl	NOUN
rice	coreopsis	disjoint	khn | sibl	NOUN
enjoy	stereo	independent	bless | event	VERB
plant	iris	reverseentailment	khn | hypo	NOUN
deer	rachet	disjoint	khn | false	NOUN
house	library	independent	eval | PartOf	NOUN
quilt	prawn	disjoint	khn | false	NOUN
stove	least	independent	bless | random	ADJ
camion	pylon	disjoint	khn | false	NOUN
birch	cedar	disjoint	bless | coord	NOUN
pondweed	snowberry	disjoint	khn | sibl	NOUN
cat	fox	disjoint	bless | coord	NOUN
appear	film	disjoint	cog | RANDOM	NOUN
kill	hatchet	independent	bless | event	VERB
refinery	echinoderm	disjoint	khn | false	NOUN
plant	mallow	reverseentailment	khn | hypo	NOUN
potato	jacket	independent	eval | PartOf	NOUN
quince	tree	forwardentailment	khn | hypo	NOUN
falcon	circle	independent	bless | event	NOUN
paper	thin	independent	eval | HasProperty	NOUN
spear	thrust	independent	bless | event	NOUN
elephant	vertebrate	forwardentailment	bless | hyper	NOUN
blade	design	disjoint	cog | RANDOM	NOUN
shirt	trace	independent	bless | random	NOUN
ruminant	gaur	reverseentailment	khn | hypo	NOUN
electrolytic	mint	disjoint	khn | false	NOUN
film	actor	independent	cog | PART_OF	NOUN
thin	boyfriend	disjoint	cog | RANDOM	ADJ
admire	produce	disjoint	cog | RANDOM	VERB
ear	cat	independent	eval | HasA	NOUN
vest	request	independent	bless | random	NOUN
fish	barracuda	reverseentailment	khn | hypo	NOUN
vertebrate	hen	reverseentailment	khn | hypo	NOUN
tanker	glider	disjoint	bless | coord	NOUN
dogwood	magnolia	disjoint	khn | sibl	NOUN
saxophone	woodwind	forwardentailment	bless | hyper	NOUN
dirty	dishwasher	independent	bless | attri	ADJ
motorboat	vehicle	forwardentailment	khn | hypo	NOUN
mint	binnacle	disjoint	khn | false	NOUN
mint	wallet	disjoint	khn | false	NOUN
sword	die	independent	bless | event	VERB
hamster	rigging	disjoint	khn | false	NOUN
refinery	hassock	disjoint	khn | false	NOUN
mantid	weft	disjoint	khn | false	NOUN
recoverable	coconut	independent	bless | random	NOUN
clam	streetcar	disjoint	khn | false	NOUN
lie	line	reverseentailment	root | HYPER	NOUN
keyboard	humility	disjoint	cog | RANDOM	NOUN
mammal	jaguarundi	reverseentailment	khn | hypo	NOUN
rape	coleus	disjoint	khn | sibl	NOUN
rodent	lemming	reverseentailment	khn | hypo	NOUN
fly	ride	disjoint	eval | Antonym	VERB
hyena	manatee	disjoint	khn | sibl	NOUN
corn	parsnip	disjoint	khn | sibl	NOUN
animal	capybara	reverseentailment	khn | hypo	NOUN
employee	worker	forwardentailment	root | HYPER	NOUN
implement	axe	reverseentailment	bless | hyper	VERB
spectrometer	ambulance	independent	bless | random	NOUN
magazine	feature	independent	eval | PartOf	NOUN
utensil	bowl	reverseentailment	bless | hyper	NOUN
scary	tiger	independent	bless | attri	NOUN
caravel	frigate	disjoint	bless | coord	NOUN
alive	virus	independent	eval | HasProperty	ADJ
ctenophore	firefly	disjoint	khn | sibl	NOUN
snow	art	disjoint	cog | RANDOM	NOUN
pear	lime	disjoint	bless | coord	NOUN
bad	recycle	disjoint	cog | RANDOM	ADJ
broccoli	spinach	disjoint	bless | coord	NOUN
hard	shell	independent	eval | HasProperty	ADJ
budgerigar	vertebrate	forwardentailment	khn | hypo	NOUN
cancer	lightweight	disjoint	cog | RANDOM	NOUN
redbud	hazelnut	disjoint	khn | sibl	NOUN
tall	cypress	independent	bless | attri	ADJ
hard	solid	synonym	eval | Synonym	ADJ
lion	goat	disjoint	bless | coord	NOUN
element	basketball	disjoint	cog | RANDOM	NOUN
elm	holly	disjoint	khn | sibl	NOUN
stop	brake	synonym	eval | Synonym	VERB
catch	frog	independent	bless | event	VERB
pet	fun	independent	eval | HasProperty	NOUN
dress	skirt	independent	bless | mero	NOUN
discover	loose	disjoint	eval | Antonym	ADJ
protect	keep	synonym	eval | Synonym	VERB
mental	psychological	reverseentailment	root | HYPER	ADJ
revolutionary	hospital	independent	bless | random	NOUN
axe	adherence	independent	bless | random	NOUN
accord	cat	independent	bless | random	NOUN
fun	game	independent	eval | HasProperty	NOUN
yacht	age	independent	bless | random	NOUN
society	civilization	reverseentailment	root | HYPER	NOUN
chordate	whippet	reverseentailment	khn | hypo	NOUN
cube	build	forwardentailment	root | HYPER	VERB
green	ambulance	independent	bless | random	ADJ
vertebrate	kangaroo	reverseentailment	khn | hypo	NOUN
hide	loud	disjoint	cog | RANDOM	NOUN
fat	meat	independent	eval | HasA	ADJ
hawk	osprey	reverseentailment	khn | hypo	NOUN
herb	sesame	reverseentailment	khn | hypo	NOUN
dinner	eat	synonym	eval | Synonym	NOUN
arrive	injure	disjoint	cog | RANDOM	VERB
photography	washer	independent	bless | random	NOUN
australia	place	forwardentailment	cog | HYPER	NOUN
breech	rifle	independent	bless | mero	NOUN
vole	mouse	disjoint	khn | sibl	NOUN
couch	fill	independent	bless | random	VERB
refinery	thermion	disjoint	khn | false	NOUN
gloxinia	plant	forwardentailment	khn | hypo	NOUN
alive	whale	independent	eval | HasProperty	ADJ
louse	peacock	disjoint	khn | sibl	NOUN
frame	truck	independent	bless | mero	NOUN
pachyderm	hyena	disjoint	khn | sibl	NOUN
safety	sofa	independent	bless | random	NOUN
arithmetic	math	synonym	cog | SYN	NOUN
sun	box	disjoint	cog | RANDOM	NOUN
annual	vetch	disjoint	khn | sibl	ADJ
beetle	hornet	disjoint	bless | coord	NOUN
dog	mean	independent	eval | HasProperty	VERB
hound	whippet	reverseentailment	khn | hypo	NOUN
truck	vehicle	forwardentailment	bless | hyper	NOUN
add	fabric	disjoint	cog | RANDOM	VERB
drove	orangutan	disjoint	khn | false	VERB
beans	garlic	disjoint	bless | coord	NOUN
push	raise	disjoint	eval | Antonym	VERB
board	refinery	disjoint	khn | false	NOUN
blouse	hat	disjoint	bless | coord	NOUN
eelgrass	hemlock	disjoint	khn | sibl	NOUN
sunshine	cloud	disjoint	eval | Antonym	NOUN
dress	fleece	disjoint	bless | coord	NOUN
stonecrop	ramp	disjoint	khn | sibl	NOUN
flower	stock	reverseentailment	khn | hypo	NOUN
loud	sky	disjoint	cog | RANDOM	NOUN
turmeric	plumbago	disjoint	khn | sibl	NOUN
mug	empty	independent	bless | attri	ADJ
order	body	disjoint	cog | RANDOM	NOUN
bracken	fern	forwardentailment	khn | hypo	NOUN
tease	mean	independent	eval | HasProperty	VERB
circle	triangle	disjoint	cog | ANT	NOUN
diapsid	boa	reverseentailment	khn | hypo	NOUN
wasp	cyclone	independent	bless | random	NOUN
sex	pleasure	forwardentailment	root | HYPER	NOUN
binger	refinery	disjoint	khn | false	NOUN
fridge	dishwasher	disjoint	bless | coord	NOUN
fir	plant	forwardentailment	khn | hypo	NOUN
goose	penguin	disjoint	bless | coord	NOUN
play	saw	independent	bless | random	VERB
polish	clean	forwardentailment	root | HYPER	VERB
robe	hat	disjoint	bless | coord	NOUN
jar	robust	independent	bless | attri	NOUN
refinery	auxiliary	disjoint	khn | false	NOUN
oven	stereo	disjoint	bless | coord	NOUN
woodpecker	crow	disjoint	bless | coord	NOUN
meat	frog	independent	eval | MadeOf	NOUN
spear	knife	disjoint	bless | coord	NOUN
move	temperature	disjoint	cog | RANDOM	NOUN
helicopter	Malay	independent	bless | random	NOUN
bear	vertebrate	forwardentailment	root | HYPER	NOUN
refinery	oilstone	disjoint	khn | false	NOUN
hammer	tool	forwardentailment	bless | hyper	NOUN
trip	low	disjoint	cog | RANDOM	ADJ
saxophone	trumpet	disjoint	bless | coord	NOUN
regional	wrench	independent	bless | random	ADJ
eagle	recount	independent	bless | random	NOUN
animal	coral	reverseentailment	khn | hypo	NOUN
bomb	harm	independent	bless | event	NOUN
game	action	forwardentailment	root | HYPER	NOUN
check	glove	independent	bless | random	VERB
mountain	dolphin	independent	bless | random	NOUN
butch	kill	synonym	eval | Synonym	VERB
kakemono	nilgai	disjoint	khn | false	NOUN
dog	dolphin	disjoint	bless | coord	NOUN
European	corn	independent	bless | random	NOUN
high	stone	synonym	eval | Synonym	ADJ
box	daphne	disjoint	khn | sibl	NOUN
motorcycle	rear	independent	bless | mero	ADJ
gaur	bovid	forwardentailment	khn | hypo	NOUN
wrinkle	musket	independent	bless | random	NOUN
refinery	winker	disjoint	khn | false	NOUN
crash	van	independent	bless | event	NOUN
artifact	scooter	reverseentailment	bless | hyper	NOUN
cavity	john	independent	eval | HasA	NOUN
mistake	mouse	disjoint	cog | RANDOM	NOUN
chick	chordate	forwardentailment	khn | hypo	NOUN
hydrillum	ling	disjoint	khn | sibl	NOUN
possible	probable	reverseentailment	root | HYPER	ADJ
sail	white	independent	eval | HasProperty	ADJ
hydrus	cabriolet	disjoint	khn | false	NOUN
vehicle	snowplow	reverseentailment	khn | hypo	NOUN
prairie	banana	independent	bless | random	NOUN
arnica	sainfoin	disjoint	khn | sibl	NOUN
Null	ambulance	independent	bless | random	NOUN
raise	increase	synonym	cog | SYN	VERB
microorganism	whole	forwardentailment	khn | hypo	ADJ
funka	mint	disjoint	khn | false	NOUN
pear	rapacious	independent	bless | random	NOUN
scissor	bright	disjoint	cog | RANDOM	ADJ
inflorescence	moth	independent	bless | random	NOUN
heat	change	forwardentailment	root | HYPER	NOUN
tulip	pickerelweed	disjoint	khn | sibl	NOUN
build	complex	reverseentailment	root | HYPER	VERB
mink	gorilla	disjoint	khn | sibl	NOUN
reality	tanker	independent	bless | random	NOUN
vehicle	helicopter	reverseentailment	root | HYPER	NOUN
board	car	independent	bless | random	NOUN
rabbit	lending	independent	bless | random	VERB
motorcycle	refreshment	independent	bless | random	NOUN
chemical	caffeine	reverseentailment	root | HYPER	NOUN
pub	comment	independent	bless | random	NOUN
boy	ocean	disjoint	cog | RANDOM	NOUN
marigold	begonia	disjoint	khn | sibl	NOUN
strawberry	apricot	disjoint	bless | coord	NOUN
neem	peach	disjoint	khn | sibl	NOUN
export	ship	forwardentailment	root | HYPER	NOUN
talk	cheap	independent	eval | HasProperty	VERB
ruminant	takin	reverseentailment	khn | hypo	NOUN
catfish	food	forwardentailment	bless | hyper	NOUN
tailfin	motorcar	disjoint	khn | mero	NOUN
determine	diagnose	reverseentailment	root | HYPER	VERB
miss	correct	disjoint	cog | ANT	ADJ
musket	coach	independent	bless | random	NOUN
america	violent	independent	eval | HasProperty	NOUN
foxglove	henbane	disjoint	khn | sibl	NOUN
grasshopper	butterfly	disjoint	bless | coord	NOUN
goat	creature	forwardentailment	bless | hyper	NOUN
vertebrate	oryx	reverseentailment	khn | hypo	NOUN
mammal	hare	reverseentailment	khn | hypo	NOUN
object	dress	reverseentailment	bless | hyper	NOUN
sound	old	disjoint	cog | RANDOM	ADJ
glutton	swordfish	disjoint	khn | sibl	NOUN
onion	armoury	independent	bless | random	NOUN
mackerel	photography	independent	bless | random	NOUN
boot	fireplace	disjoint	cog | RANDOM	NOUN
big	van	independent	bless | attri	ADJ
refinery	madder	disjoint	khn | false	NOUN
comfortable	seat	independent	eval | HasProperty	NOUN
history	past	synonym	cog | SYN	ADJ
act	performance	forwardentailment	cog | HYPER	NOUN
poison	food	disjoint	eval | Antonym	NOUN
cereal	sorghum	reverseentailment	khn | hypo	NOUN
plant	saxophone	independent	bless | random	NOUN
lettuce	rye	disjoint	khn | sibl	NOUN
motor	van	independent	bless | mero	NOUN
crixivan	mint	disjoint	khn | false	NOUN
screen	stage	disjoint	eval | Antonym	NOUN
mustang	mammal	forwardentailment	khn | hypo	NOUN
boat	vessel	synonym	cog | SYN	NOUN
missile	Jesuit	independent	bless | random	NOUN
hard	stone	independent	eval | HasProperty	ADJ
seer	refinery	disjoint	khn | false	NOUN
cat	giraffe	disjoint	bless | coord	NOUN
cover	robe	independent	bless | event	VERB
feel	learn	disjoint	cog | RANDOM	VERB
baseball	molecule	disjoint	cog | RANDOM	NOUN
word	number	disjoint	eval | Antonym	NOUN
lie	stand_up	disjoint	eval | Antonym	NOUN
burn	cold	disjoint	cog | ANT	VERB
valley	band	forwardentailment	root | HYPER	NOUN
great	god	independent	eval | HasProperty	ADJ
backup	scarf	independent	bless | random	NOUN
coyote	cow	disjoint	bless | coord	NOUN
population	nation	synonym	eval | Synonym	NOUN
MSM	willow	independent	bless | random	NOUN
storm	gas	forwardentailment	root | HYPER	NOUN
cd	music	independent	eval | HasA	NOUN
oxali	turmeric	disjoint	khn | sibl	NOUN
automobile	radio	independent	eval | HasA	NOUN
carnivore	chihuahua	reverseentailment	khn | hypo	NOUN
lime	vitamin	independent	bless | mero	NOUN
young	whale	independent	bless | attri	ADJ
animal	spider	reverseentailment	khn | hypo	NOUN
blackthorn	currant	disjoint	khn | sibl	NOUN
stove	veil	independent	bless | random	NOUN
chain	ingredient	disjoint	cog | RANDOM	NOUN
end-to-end	cathedral	independent	bless | random	NOUN
accentor	raven	disjoint	khn | sibl	NOUN
active	refinery	disjoint	khn | false	ADJ
frog	beast	forwardentailment	bless | hyper	NOUN
