CombID	ProbID	merge_tag	W1_tag	W2_tag	W1	W2	L1	L2
4795	7533	VP	VBG	VBG	spouting	holding	spout	hold
4796	7533	VP	VBG	VBG	spouting	watching	spout	watch
4797	7533	NP	NN	NN	water	hose	water	hose
4798	7533	NP	NN	n	water	hose next to a man	water	hose next to a man
4799	7533	NP	NN	NN	rest	boy	rest	boy
4800	7533	NP	NN	NN	rest	hose	rest	hose
4801	7533	NP	NN	NN	rest	man	rest	man
4802	7533	NP	NN	n	rest	hose next to a man	rest	hose next to a man
4803	7533	NP	NN	NN	family	boy	family	boy
4804	7533	NP	NN	NN	family	hose	family	hose
4805	7533	NP	NN	n	family	hose next to a man	family	hose next to a man
4806	7533	NP	n	NN	rest of his family	boy	rest of his family	boy
4807	7533	NP	n	NN	rest of his family	hose	rest of his family	hose
4808	7533	NP	n	NN	rest of his family	man	rest of his family	man
4809	7533	NP	n	n	rest of his family	hose next to a man	rest of his family	hose next to a man
4810	7541	NP	NN	NN	football	player	football	player
4811	7541	NP	NN	NN	football	official	football	official
4812	7541	NP	NN	n	football	football player	football	football player
4813	7541	NP	NN	n	football	official carrying a football	football	official carry a football
4814	7541	NP	NN	NN	player	official	player	official
4815	7541	NP	NN	n	player	football player	player	football player
4816	7541	NP	NN	n	player	official carrying a football	player	official carry a football
4817	7541	NP	NN	NN	jersey	football	jersey	football
4818	7541	NP	NN	NN	jersey	official	jersey	official
4819	7541	NP	NN	n	jersey	football player	jersey	football player
4820	7541	NP	NN	n	jersey	official carrying a football	jersey	official carry a football
4821	7541	VP	VBG	VBG	running	carrying	run	carry
4822	7541	NP	NN	NN	ball	player	ball	player
4823	7541	NP	NN	NN	ball	official	ball	official
4824	7541	NP	NN	n	ball	football player	ball	football player
4825	7541	NP	NN	n	ball	official carrying a football	ball	official carry a football
4826	7541	NP	NN	NN	touchdown	football	touchdown	football
4827	7541	NP	NN	NN	touchdown	player	touchdown	player
4828	7541	NP	NN	NN	touchdown	official	touchdown	official
4829	7541	NP	NN	n	touchdown	football player	touchdown	football player
4830	7541	NP	NN	n	touchdown	official carrying a football	touchdown	official carry a football
4831	7541	NP	n	NN	ball for a touchdown	football	ball for a touchdown	football
4832	7541	NP	n	NN	ball for a touchdown	player	ball for a touchdown	player
4833	7541	NP	n	NN	ball for a touchdown	official	ball for a touchdown	official
4834	7541	NP	n	n	ball for a touchdown	football player	ball for a touchdown	football player
4835	7541	NP	n	n	ball for a touchdown	official carrying a football	ball for a touchdown	official carry a football
4836	7544	NP	NN	NN	football	jersey	football	jersey
4837	7544	NP	NN	NN	football	ball	football	ball
4838	7544	NP	NN	NN	football	touchdown	football	touchdown
4839	7544	NP	NN	n	football	player in a purple jersey	football	player in a purple jersey
4840	7544	NP	NN	n	football	purple jersey	football	purple jersey
4841	7544	NP	NN	n	football	ball for a touchdown	football	ball for a touchdown
4842	7544	NP	NN	NN	player	jersey	player	jersey
4843	7544	NP	NN	NN	player	ball	player	ball
4844	7544	NP	NN	NN	player	touchdown	player	touchdown
4845	7544	NP	NN	n	player	player in a purple jersey	player	player in a purple jersey
4846	7544	NP	NN	n	player	purple jersey	player	purple jersey
4847	7544	NP	NN	n	player	ball for a touchdown	player	ball for a touchdown
4848	7544	VP	VBG	VBG	carrying	running	carry	run
4849	7544	phrasal_JJ	JJ	JJ	official	purple	official	purple
4850	7544	NP	NN	NN	past	football	past	football
4851	7544	NP	NN	NN	past	player	past	player
4852	7544	NP	NN	NN	past	jersey	past	jersey
4853	7544	NP	NN	NN	past	ball	past	ball
4854	7544	NP	NN	NN	past	touchdown	past	touchdown
4855	7544	NP	NN	n	past	player in a purple jersey	past	player in a purple jersey
4856	7544	NP	NN	n	past	purple jersey	past	purple jersey
4857	7544	NP	NN	n	past	ball for a touchdown	past	ball for a touchdown
4858	7544	NP	NN	NN	rolling	football	rolling	football
4859	7544	NP	NN	NN	rolling	player	rolling	player
4860	7544	NP	NN	NN	rolling	jersey	rolling	jersey
4861	7544	NP	NN	NN	rolling	ball	rolling	ball
4862	7544	NP	NN	NN	rolling	touchdown	rolling	touchdown
4863	7544	NP	NN	n	rolling	player in a purple jersey	rolling	player in a purple jersey
4864	7544	NP	NN	n	rolling	purple jersey	rolling	purple jersey
4865	7544	NP	NN	n	rolling	ball for a touchdown	rolling	ball for a touchdown
4866	7544	NP	n	NN	football player	football	football player	football
4867	7544	NP	n	NN	football player	player	football player	player
4868	7544	NP	n	NN	football player	jersey	football player	jersey
4869	7544	NP	n	NN	football player	ball	football player	ball
4870	7544	NP	n	NN	football player	touchdown	football player	touchdown
4871	7544	NP	n	n	football player	player in a purple jersey	football player	player in a purple jersey
4872	7544	NP	n	n	football player	purple jersey	football player	purple jersey
4873	7544	NP	n	n	football player	ball for a touchdown	football player	ball for a touchdown
4874	7544	NP	n	NN	official past a rolling football	football	official past a rolling football	football
4875	7544	NP	n	NN	official past a rolling football	player	official past a rolling football	player
4876	7544	NP	n	NN	official past a rolling football	jersey	official past a rolling football	jersey
4877	7544	NP	n	NN	official past a rolling football	ball	official past a rolling football	ball
4878	7544	NP	n	NN	official past a rolling football	touchdown	official past a rolling football	touchdown
4879	7544	NP	n	n	official past a rolling football	player in a purple jersey	official past a rolling football	player in a purple jersey
4880	7544	NP	n	n	official past a rolling football	purple jersey	official past a rolling football	purple jersey
4881	7544	NP	n	n	official past a rolling football	ball for a touchdown	official past a rolling football	ball for a touchdown
4882	7544	NP	n	NN	rolling football	football	rolling football	football
4883	7544	NP	n	NN	rolling football	player	rolling football	player
4884	7544	NP	n	NN	rolling football	jersey	rolling football	jersey
4885	7544	NP	n	NN	rolling football	ball	rolling football	ball
4886	7544	NP	n	NN	rolling football	touchdown	rolling football	touchdown
4887	7544	NP	n	n	rolling football	player in a purple jersey	rolling football	player in a purple jersey
4888	7544	NP	n	n	rolling football	purple jersey	rolling football	purple jersey
4889	7544	NP	n	n	rolling football	ball for a touchdown	rolling football	ball for a touchdown
4890	7546	NP	NN	NN	girl	leotard	girl	leotard
4891	7546	NP	NN	NN	girl	blue	girl	blue
4892	7546	NP	NN	NN	girl	air	girl	air
4893	7546	NP	NN	n	girl	leotard colored in blue	girl	leotard color in blue
4894	7546	NP	NN	NN	leotard	girl	leotard	girl
4895	7546	NP	NN	NN	leotard	blue	leotard	blue
4896	7546	NP	NN	NN	leotard	air	leotard	air
4897	7546	NP	NN	n	leotard	leotard colored in blue	leotard	leotard color in blue
4898	7546	VP	VBG	VBN	jumping	colored	jump	color
4899	7546	NP	NN	NN	air	girl	air	girl
4900	7546	NP	NN	NN	air	leotard	air	leotard
4901	7546	NP	NN	NN	air	blue	air	blue
4902	7546	NP	NN	n	air	leotard colored in blue	air	leotard color in blue
4903	7546	NP	n	NN	girl in a blue leotard	girl	girl in a blue leotard	girl
4904	7546	NP	n	NN	girl in a blue leotard	leotard	girl in a blue leotard	leotard
4905	7546	NP	n	NN	girl in a blue leotard	blue	girl in a blue leotard	blue
4906	7546	NP	n	NN	girl in a blue leotard	air	girl in a blue leotard	air
4907	7546	NP	n	n	girl in a blue leotard	leotard colored in blue	girl in a blue leotard	leotard color in blue
4908	7546	NP	n	NN	blue leotard	girl	blue leotard	girl
4909	7546	NP	n	NN	blue leotard	leotard	blue leotard	leotard
4910	7546	NP	n	NN	blue leotard	blue	blue leotard	blue
4911	7546	NP	n	NN	blue leotard	air	blue leotard	air
4912	7546	NP	n	n	blue leotard	leotard colored in blue	blue leotard	leotard color in blue
4913	7546	phrasal_IN	pp	(s:pss\np)\(s:pss\np)	in the air	in blue	in the air	in blue
4914	7548	NP	NN	n	girl	young girl in blue	girl	young girl in blue
4915	7548	NP	NN	n	girl	girl in blue	girl	girl in blue
4916	7548	NP	NN	NN	blue	girl	blue	girl
4917	7548	NP	NN	NN	blue	air	blue	air
4918	7548	NP	NN	n	blue	young girl in blue	blue	young girl in blue
4919	7548	NP	NN	n	blue	girl in blue	blue	girl in blue
4920	7548	NP	NN	n	air	young girl in blue	air	young girl in blue
4921	7548	NP	NN	n	air	girl in blue	air	girl in blue
4922	7548	NP	n	NN	young girl in blue	girl	young girl in blue	girl
4923	7548	NP	n	NN	young girl in blue	blue	young girl in blue	blue
4924	7548	NP	n	NN	young girl in blue	air	young girl in blue	air
4925	7548	NP	n	n	young girl in blue	girl in blue	young girl in blue	girl in blue
4926	7548	NP	n	NN	girl in blue	girl	girl in blue	girl
4927	7548	NP	n	NN	girl in blue	blue	girl in blue	blue
4928	7548	NP	n	NN	girl in blue	air	girl in blue	air
4929	7548	NP	n	n	girl in blue	young girl in blue	girl in blue	young girl in blue
4930	7582	NP	NN	NNS	bunch	men	bunch	man
4931	7582	NP	NN	NN	bunch	rugby	bunch	rugby
4932	7582	NP	NNS	NN	men	rugby	man	rugby
4933	7582	NP	NN	NNS	rugby	men	rugby	man
4934	7582	NP	NN	NNS	field	men	field	man
4935	7582	NP	NN	NN	field	rugby	field	rugby
4936	7582	NP	NN	NNS	mud	men	mud	man
4937	7582	NP	NN	NN	mud	rugby	mud	rugby
4938	7582	NP	n	NNS	bunch of men	men	bunch of man	man
4939	7582	NP	n	NN	bunch of men	rugby	bunch of man	rugby
4940	7582	NP	n	NNS	rugby on a field	men	rugby on a field	man
4941	7582	NP	n	NN	rugby on a field	rugby	rugby on a field	rugby
4942	7590	NP	NN	NN	person	bike	person	bike
4943	7590	NP	NN	NN	person	rider	person	rider
4944	7590	NP	NN	NN	person	accident	person	accident
4945	7590	NP	NN	n	person	bike rider	person	bike rider
4946	7590	NP	NN	n	person	accident of another bike rider	person	accident of another bike rider
4947	7590	NP	NN	NN	bike	rider	bike	rider
4948	7590	NP	NN	NN	bike	accident	bike	accident
4949	7590	NP	NN	n	bike	bike rider	bike	bike rider
4950	7590	NP	NN	n	bike	accident of another bike rider	bike	accident of another bike rider
4951	7590	VP	VBN	VBG	designed	looking	design	look
4952	7590	NP	NN	NN	motocross	bike	motocross	bike
4953	7590	NP	NN	NN	motocross	rider	motocross	rider
4954	7590	NP	NN	NN	motocross	accident	motocross	accident
4955	7590	NP	NN	n	motocross	bike rider	motocross	bike rider
4956	7590	NP	NN	n	motocross	accident of another bike rider	motocross	accident of another bike rider
4957	7590	VP	VBG	VBG	lying	looking	lie	look
4958	7590	NP	NN	NN	side	bike	side	bike
4959	7590	NP	NN	NN	side	rider	side	rider
4960	7590	NP	NN	NN	side	accident	side	accident
4961	7590	NP	NN	n	side	bike rider	side	bike rider
4962	7590	NP	NN	n	side	accident of another bike rider	side	accident of another bike rider
4963	7590	NP	NN	NN	racing	bike	racing	bike
4964	7590	NP	NN	NN	racing	rider	racing	rider
4965	7590	NP	NN	NN	racing	accident	racing	accident
4966	7590	NP	NN	n	racing	bike rider	racing	bike rider
4967	7590	NP	NN	n	racing	accident of another bike rider	racing	accident of another bike rider
4968	7649	phrasal_JJ	JJ	JJ	little	green	little	green
4969	7649	NP	NN	NN	boy	soccer	boy	soccer
4970	7649	NP	NN	NN	boy	strip	boy	strip
4971	7649	NP	NN	n	boy	green soccer strip	boy	green soccer strip
4972	7649	phrasal_JJ	JJ	JJ	green	little	green	little
4973	7649	NP	NN	NN	soccer	boy	soccer	boy
4974	7649	NP	NN	NN	soccer	strip	soccer	strip
4975	7649	NP	NN	NN	soccer	grass	soccer	grass
4976	7649	NP	NN	n	soccer	little boy	soccer	little boy
4977	7649	NP	NN	n	soccer	green soccer strip	soccer	green soccer strip
4978	7649	NP	NN	NN	strip	boy	strip	boy
4979	7649	NP	NN	NN	strip	soccer	strip	soccer
4980	7649	NP	NN	NN	strip	grass	strip	grass
4981	7649	NP	NN	n	strip	little boy	strip	little boy
4982	7649	NP	NN	n	strip	green soccer strip	strip	green soccer strip
4983	7649	VP	VBG	VBG	running	wearing	run	wear
4984	7649	NP	NN	NN	grass	boy	grass	boy
4985	7649	NP	NN	NN	grass	soccer	grass	soccer
4986	7649	NP	NN	NN	grass	strip	grass	strip
4987	7649	NP	NN	n	grass	little boy	grass	little boy
4988	7649	NP	NN	n	grass	green soccer strip	grass	green soccer strip
4989	7649	NP	n	NN	green soccer strip	boy	green soccer strip	boy
4990	7649	NP	n	NN	green soccer strip	soccer	green soccer strip	soccer
4991	7649	NP	n	NN	green soccer strip	strip	green soccer strip	strip
4992	7649	NP	n	NN	green soccer strip	grass	green soccer strip	grass
4993	7649	NP	n	n	green soccer strip	little boy	green soccer strip	little boy
4994	7667	NP	NN	NN	man	handstand	man	handstand
4995	7667	NP	NN	NN	man	sand	man	sand
4996	7667	NP	NN	NN	man	edge	man	edge
4997	7667	NP	NN	NN	man	water	man	water
4998	7667	NP	NN	NN	man	beach	man	beach
4999	7667	NP	NN	n	man	handstand on the wet sand	man	handstand on the wet sand
5000	7667	NP	NN	n	man	wet sand	man	wet sand
5001	7667	NP	NN	n	man	edge of the water	man	edge of the water
5002	7667	NP	NN	NN	beach	handstand	beach	handstand
5003	7667	NP	NN	NN	beach	sand	beach	sand
5004	7667	NP	NN	NN	beach	edge	beach	edge
5005	7667	NP	NN	NN	beach	water	beach	water
5006	7667	NP	NN	n	beach	handstand on the wet sand	beach	handstand on the wet sand
5007	7667	NP	NN	n	beach	wet sand	beach	wet sand
5008	7667	NP	NN	n	beach	edge of the water	beach	edge of the water
5009	7667	NP	NN	NN	handstand	man	handstand	man
5010	7667	NP	NN	NN	handstand	sand	handstand	sand
5011	7667	NP	NN	NN	handstand	edge	handstand	edge
5012	7667	NP	NN	NN	handstand	water	handstand	water
5013	7667	NP	NN	NN	handstand	beach	handstand	beach
5014	7667	NP	NN	n	handstand	handstand on the wet sand	handstand	handstand on the wet sand
5015	7667	NP	NN	n	handstand	wet sand	handstand	wet sand
5016	7667	NP	NN	n	handstand	edge of the water	handstand	edge of the water
5017	7667	NP	NN	NN	sand	man	sand	man
5018	7667	NP	NN	NN	sand	handstand	sand	handstand
5019	7667	NP	NN	NN	sand	edge	sand	edge
5020	7667	NP	NN	NN	sand	water	sand	water
5021	7667	NP	NN	NN	sand	beach	sand	beach
5022	7667	NP	NN	n	sand	handstand on the wet sand	sand	handstand on the wet sand
5023	7667	NP	NN	n	sand	wet sand	sand	wet sand
5024	7667	NP	NN	n	sand	edge of the water	sand	edge of the water
5025	7667	NP	NN	NN	edge	man	edge	man
5026	7667	NP	NN	NN	edge	handstand	edge	handstand
5027	7667	NP	NN	NN	edge	sand	edge	sand
5028	7667	NP	NN	NN	edge	water	edge	water
5029	7667	NP	NN	NN	edge	beach	edge	beach
5030	7667	NP	NN	n	edge	handstand on the wet sand	edge	handstand on the wet sand
5031	7667	NP	NN	n	edge	wet sand	edge	wet sand
5032	7667	NP	NN	n	edge	edge of the water	edge	edge of the water
5033	7667	NP	NN	NN	water	handstand	water	handstand
5034	7667	NP	NN	NN	water	sand	water	sand
5035	7667	NP	NN	NN	water	edge	water	edge
5036	7667	NP	NN	NN	water	beach	water	beach
5037	7667	NP	NN	n	water	handstand on the wet sand	water	handstand on the wet sand
5038	7667	NP	NN	n	water	wet sand	water	wet sand
5039	7667	NP	NN	n	water	edge of the water	water	edge of the water
5040	7667	NP	n	NN	man at the beach	man	man at the beach	man
5041	7667	NP	n	NN	man at the beach	handstand	man at the beach	handstand
5042	7667	NP	n	NN	man at the beach	sand	man at the beach	sand
5043	7667	NP	n	NN	man at the beach	edge	man at the beach	edge
5044	7667	NP	n	NN	man at the beach	water	man at the beach	water
5045	7667	NP	n	NN	man at the beach	beach	man at the beach	beach
5046	7667	NP	n	n	man at the beach	handstand on the wet sand	man at the beach	handstand on the wet sand
5047	7667	NP	n	n	man at the beach	wet sand	man at the beach	wet sand
5048	7667	NP	n	n	man at the beach	edge of the water	man at the beach	edge of the water
5049	7667	NP	n	NN	handstand on the wet sand	man	handstand on the wet sand	man
5050	7667	NP	n	NN	handstand on the wet sand	handstand	handstand on the wet sand	handstand
5051	7667	NP	n	NN	handstand on the wet sand	sand	handstand on the wet sand	sand
5052	7667	NP	n	NN	handstand on the wet sand	edge	handstand on the wet sand	edge
5053	7667	NP	n	NN	handstand on the wet sand	water	handstand on the wet sand	water
5054	7667	NP	n	NN	handstand on the wet sand	beach	handstand on the wet sand	beach
5055	7667	NP	n	n	handstand on the wet sand	wet sand	handstand on the wet sand	wet sand
5056	7667	NP	n	n	handstand on the wet sand	edge of the water	handstand on the wet sand	edge of the water
5057	7667	NP	n	NN	wet sand	man	wet sand	man
5058	7667	NP	n	NN	wet sand	handstand	wet sand	handstand
5059	7667	NP	n	NN	wet sand	sand	wet sand	sand
5060	7667	NP	n	NN	wet sand	edge	wet sand	edge
5061	7667	NP	n	NN	wet sand	water	wet sand	water
5062	7667	NP	n	NN	wet sand	beach	wet sand	beach
5063	7667	NP	n	n	wet sand	handstand on the wet sand	wet sand	handstand on the wet sand
5064	7667	NP	n	n	wet sand	edge of the water	wet sand	edge of the water
5065	7667	NP	n	NN	edge of the water	man	edge of the water	man
5066	7667	NP	n	NN	edge of the water	handstand	edge of the water	handstand
5067	7667	NP	n	NN	edge of the water	sand	edge of the water	sand
5068	7667	NP	n	NN	edge of the water	edge	edge of the water	edge
5069	7667	NP	n	NN	edge of the water	water	edge of the water	water
5070	7667	NP	n	NN	edge of the water	beach	edge of the water	beach
5071	7667	NP	n	n	edge of the water	handstand on the wet sand	edge of the water	handstand on the wet sand
5072	7667	NP	n	n	edge of the water	wet sand	edge of the water	wet sand
5073	7677	NP	NN	NN	mother	boy	mother	boy
5074	7677	NP	NN	NN	mother	park	mother	park
5075	7677	NP	NN	n	mother	young boy	mother	young boy
5076	7677	NP	NN	NN	boy	park	boy	park
5077	7677	NP	NN	NN	boy	mother	boy	mother
5078	7677	NP	NN	n	boy	young boy	boy	young boy
5079	7677	NP	NN	NN	park	boy	park	boy
5080	7677	NP	NN	NN	park	mother	park	mother
5081	7677	NP	NN	n	park	young boy	park	young boy
5082	7677	NP	n	NN	young mother	boy	young mother	boy
5083	7677	NP	n	NN	young mother	park	young mother	park
5084	7677	NP	n	NN	young mother	mother	young mother	mother
5085	7677	NP	n	n	young mother	young boy	young mother	young boy
5086	7677	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	with her boy	in the park	with her boy	in the park
5087	7677	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	with her boy	with his mother	with her boy	with his mother
5088	7677	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	in the park	with his mother	in the park	with his mother
5089	7718	NP	NN	NN	man	super	man	super
5090	7718	NP	NN	NN	man	soaker	man	soaker
5091	7718	NP	NN	NN	man	mouth	man	mouth
5092	7718	NP	NN	n	man	super soaker	man	super soaker
5093	7718	NP	NN	n	man	mouth of a dog	man	mouth of a dog
5094	7718	NP	NN	NN	super	man	super	man
5095	7718	NP	NN	NN	super	soaker	super	soaker
5096	7718	NP	NN	NN	super	mouth	super	mouth
5097	7718	NP	NN	NN	super	dog	super	dog
5098	7718	NP	NN	n	super	super soaker	super	super soaker
5099	7718	NP	NN	n	super	mouth of a dog	super	mouth of a dog
5100	7718	NP	NN	NN	soaker	man	soaker	man
5101	7718	NP	NN	NN	soaker	super	soaker	super
5102	7718	NP	NN	NN	soaker	mouth	soaker	mouth
5103	7718	NP	NN	NN	soaker	dog	soaker	dog
5104	7718	NP	NN	n	soaker	super soaker	soaker	super soaker
5105	7718	NP	NN	n	soaker	mouth of a dog	soaker	mouth of a dog
5106	7718	NP	NN	NN	mouth	man	mouth	man
5107	7718	NP	NN	NN	mouth	super	mouth	super
5108	7718	NP	NN	NN	mouth	soaker	mouth	soaker
5109	7718	NP	NN	n	mouth	super soaker	mouth	super soaker
5110	7718	NP	NN	n	mouth	mouth of a dog	mouth	mouth of a dog
5111	7718	NP	NN	NN	dog	man	dog	man
5112	7718	NP	NN	NN	dog	super	dog	super
5113	7718	NP	NN	NN	dog	soaker	dog	soaker
5114	7718	NP	NN	n	dog	super soaker	dog	super soaker
5115	7718	NP	NN	n	dog	mouth of a dog	dog	mouth of a dog
5116	7718	NP	n	NN	super soaker	man	super soaker	man
5117	7718	NP	n	NN	super soaker	super	super soaker	super
5118	7718	NP	n	NN	super soaker	soaker	super soaker	soaker
5119	7718	NP	n	NN	super soaker	mouth	super soaker	mouth
5120	7718	NP	n	NN	super soaker	dog	super soaker	dog
5121	7718	NP	n	n	super soaker	mouth of a dog	super soaker	mouth of a dog
5122	7718	NP	n	NN	mouth of a dog	man	mouth of a dog	man
5123	7718	NP	n	NN	mouth of a dog	super	mouth of a dog	super
5124	7718	NP	n	NN	mouth of a dog	soaker	mouth of a dog	soaker
5125	7718	NP	n	NN	mouth of a dog	mouth	mouth of a dog	mouth
5126	7718	NP	n	NN	mouth of a dog	dog	mouth of a dog	dog
5127	7718	NP	n	n	mouth of a dog	super soaker	mouth of a dog	super soaker
5128	7720	NP	NN	NN	man	squirt	man	squirt
5129	7720	NP	NN	n	man	dog with a squirt gun	man	dog with a squirt gun
5130	7720	NP	NN	n	man	squirt gun	man	squirt gun
5131	7720	VP	VBG	VBG	spraying	squirting	spray	squirt
5132	7720	NP	NN	NN	super	water	super	water
5133	7720	NP	NN	NN	super	squirt	super	squirt
5134	7720	NP	NN	NN	super	gun	super	gun
5135	7720	NP	NN	n	super	dog with a squirt gun	super	dog with a squirt gun
5136	7720	NP	NN	n	super	squirt gun	super	squirt gun
5137	7720	NP	NN	NN	soaker	water	soaker	water
5138	7720	NP	NN	NN	soaker	squirt	soaker	squirt
5139	7720	NP	NN	NN	soaker	gun	soaker	gun
5140	7720	NP	NN	n	soaker	dog with a squirt gun	soaker	dog with a squirt gun
5141	7720	NP	NN	n	soaker	squirt gun	soaker	squirt gun
5142	7720	NP	NN	NN	mouth	water	mouth	water
5143	7720	NP	NN	NN	mouth	squirt	mouth	squirt
5144	7720	NP	NN	NN	mouth	gun	mouth	gun
5145	7720	NP	NN	n	mouth	dog with a squirt gun	mouth	dog with a squirt gun
5146	7720	NP	NN	n	mouth	squirt gun	mouth	squirt gun
5147	7720	NP	NN	NN	dog	squirt	dog	squirt
5148	7720	NP	NN	NN	dog	gun	dog	gun
5149	7720	NP	NN	n	dog	dog with a squirt gun	dog	dog with a squirt gun
5150	7720	NP	NN	n	dog	squirt gun	dog	squirt gun
5151	7720	NP	n	NN	super soaker	water	super soaker	water
5152	7720	NP	n	NN	super soaker	squirt	super soaker	squirt
5153	7720	NP	n	NN	super soaker	gun	super soaker	gun
5154	7720	NP	n	n	super soaker	dog with a squirt gun	super soaker	dog with a squirt gun
5155	7720	NP	n	n	super soaker	squirt gun	super soaker	squirt gun
5156	7720	NP	n	NN	mouth of a dog	water	mouth of a dog	water
5157	7720	NP	n	NN	mouth of a dog	squirt	mouth of a dog	squirt
5158	7720	NP	n	NN	mouth of a dog	gun	mouth of a dog	gun
5159	7720	NP	n	n	mouth of a dog	dog with a squirt gun	mouth of a dog	dog with a squirt gun
5160	7720	NP	n	n	mouth of a dog	squirt gun	mouth of a dog	squirt gun
5161	7726	NP	NN	NN	boy	coat	boy	coat
5162	7726	NP	NN	NN	boy	father	boy	father
5163	7726	NP	NN	NN	boy	umbrella	boy	umbrella
5164	7726	NP	NN	n	boy	blue coat	boy	blue coat
5165	7726	NP	NN	NN	umbrella	boy	umbrella	boy
5166	7726	NP	NN	NN	umbrella	coat	umbrella	coat
5167	7726	NP	NN	NN	umbrella	father	umbrella	father
5168	7726	NP	NN	n	umbrella	blue coat	umbrella	blue coat
5169	7726	VP	VBN	VBG	held	wearing	hold	wear
5170	7726	NP	NN	NN	father	boy	father	boy
5171	7726	NP	NN	NN	father	coat	father	coat
5172	7726	NP	NN	NN	father	umbrella	father	umbrella
5173	7726	NP	NN	n	father	blue coat	father	blue coat
5174	7726	VP	VBG	VBN	wearing	held	wear	hold
5175	7726	NP	NN	NN	coat	boy	coat	boy
5176	7726	NP	NN	NN	coat	father	coat	father
5177	7726	NP	NN	NN	coat	umbrella	coat	umbrella
5178	7726	NP	NN	n	coat	blue coat	coat	blue coat
5179	7726	NP	n	NN	boy under an umbrella	boy	boy under an umbrella	boy
5180	7726	NP	n	NN	boy under an umbrella	coat	boy under an umbrella	coat
5181	7726	NP	n	NN	boy under an umbrella	father	boy under an umbrella	father
5182	7726	NP	n	NN	boy under an umbrella	umbrella	boy under an umbrella	umbrella
5183	7726	NP	n	n	boy under an umbrella	blue coat	boy under an umbrella	blue coat
5184	7726	NP	n	NN	blue coat	boy	blue coat	boy
5185	7726	NP	n	NN	blue coat	coat	blue coat	coat
5186	7726	NP	n	NN	blue coat	father	blue coat	father
5187	7726	NP	n	NN	blue coat	umbrella	blue coat	umbrella
5188	7734	NP	NN	NN	boy	child	boy	child
5189	7734	NP	NN	NN	boy	world	boy	world
5190	7734	NP	NN	n	boy	new world	boy	new world
5191	7734	NP	NN	NN	umbrella	child	umbrella	child
5192	7734	NP	NN	NN	umbrella	world	umbrella	world
5193	7734	NP	NN	n	umbrella	new world	umbrella	new world
5194	7734	VP	VBN	VBG	held	experiencing	hold	experience
5195	7734	NP	NN	NN	father	child	father	child
5196	7734	NP	NN	NN	father	world	father	world
5197	7734	NP	NN	n	father	new world	father	new world
5198	7734	VP	VBG	VBG	wearing	experiencing	wear	experience
5199	7734	phrasal_JJ	JJ	JJ	blue	new	blue	new
5200	7734	NP	NN	NN	coat	child	coat	child
5201	7734	NP	NN	NN	coat	world	coat	world
5202	7734	NP	NN	n	coat	new world	coat	new world
5203	7734	NP	n	NN	boy under an umbrella	child	boy under an umbrella	child
5204	7734	NP	n	NN	boy under an umbrella	world	boy under an umbrella	world
5205	7734	NP	n	n	boy under an umbrella	new world	boy under an umbrella	new world
5206	7734	NP	n	NN	blue coat	child	blue coat	child
5207	7734	NP	n	NN	blue coat	world	blue coat	world
5208	7734	NP	n	n	blue coat	new world	blue coat	new world
5209	7743	NP	NN	NN	dog	snowdrift	dog	snowdrift
5210	7743	VP	VBG	VBG	playing	walking	play	walk
5211	7743	NP	NN	NN	beach	dog	beach	dog
5212	7743	NP	NN	NN	beach	snowdrift	beach	snowdrift
5213	7743	VP	VBN	VBG	covered	walking	cover	walk
5214	7743	NP	NN	NN	snow	snowdrift	snow	snowdrift
5215	7743	NP	n	NN	beach covered by snow	dog	beach cover by snow	dog
5216	7743	NP	n	NN	beach covered by snow	snowdrift	beach cover by snow	snowdrift
5217	7743	phrasal_IN	(s:pss\np)\(s:pss\np)	(s:dcl\np)\(s:dcl\np)	by snow	along a snowdrift	by snow	along a snowdrift
5218	7772	NP	NN	NN	surfer	wave	surfer	wave
5219	7772	NP	NN	n	surfer	small wave	surfer	small wave
5220	7772	phrasal_JJ	JJ	JJ	big	small	big	small
5221	7772	NP	NN	NN	wave	surfer	wave	surfer
5222	7772	NP	NN	n	wave	small wave	wave	small wave
5223	7772	phrasal_JJ	JJ	JJ	dark	small	dark	small
5224	7772	phrasal_JJ	JJ	JJ	green	small	green	small
5225	7772	NP	NN	NN	water	surfer	water	surfer
5226	7772	NP	NN	NN	water	wave	water	wave
5227	7772	NP	NN	n	water	small wave	water	small wave
5228	7772	NP	n	NN	wave across dark green water	surfer	wave across dark green water	surfer
5229	7772	NP	n	NN	wave across dark green water	wave	wave across dark green water	wave
5230	7772	NP	n	n	wave across dark green water	small wave	wave across dark green water	small wave
5231	7772	NP	n	NN	dark green water	surfer	dark green water	surfer
5232	7772	NP	n	NN	dark green water	wave	dark green water	wave
5233	7772	NP	n	n	dark green water	small wave	dark green water	small wave
5234	7795	NP	NN	NN	tennis	player	tennis	player
5235	7795	NP	NN	NN	tennis	left	tennis	left
5236	7795	NP	NN	n	tennis	tennis player	tennis	tennis player
5237	7795	NP	NN	NN	player	tennis	player	tennis
5238	7795	NP	NN	NN	player	left	player	left
